__time,/vehicle/loader_joint_angles/data[0],/vehicle/loader_joint_angles/data[1],/vehicle/loader_joint_angles/layout/data_offset,/vehicle/loader_joint_pressures/data[0],/vehicle/loader_joint_pressures/data[1],/vehicle/loader_joint_pressures/layout/data_offset,lift,tilt,tilt1
1782647738.164168,,,,5739.000000000,338.000000000,0.000000000,,,
1782647738.164201,0.903754413,0.188176304,0.000000000,,,,51.781357326,10.781717136,10.781717136
1782647738.173933,,,,5640.000000000,298.000000000,0.000000000,,,
1782647738.173947,0.903874218,0.188200280,0.000000000,,,,51.788221672,10.783090859,10.783090859
1782647738.184138,,,,5654.000000000,274.000000000,0.000000000,,,
1782647738.184176,0.903946161,0.188176304,0.000000000,,,,51.792343695,10.781717136,10.781717136
1782647738.194118,,,,5832.000000000,289.000000000,0.000000000,,,
1782647738.194146,0.904089928,0.188200280,0.000000000,,,,51.800580910,10.783090859,10.783090859
1782647738.203958,,,,5938.000000000,307.000000000,0.000000000,,,
1782647738.203975,0.904185832,0.188224241,0.000000000,,,,51.806075802,10.784463728,10.784463728
1782647738.214141,,,,5941.000000000,270.000000000,0.000000000,,,
1782647738.214180,0.904281676,0.188296154,0.000000000,,,,51.811567279,10.788584044,10.788584044
1782647738.223991,0.904425502,0.188320115,0.000000000,,,,51.819807909,10.789956913,10.789956913
1782647738.224003,,,,5973.000000000,294.000000000,0.000000000,,,
1782647738.234116,,,,5931.000000000,283.000000000,0.000000000,,,
1782647738.234154,0.904545367,0.188344091,0.000000000,,,,51.826675670,10.791330636,10.791330636
1782647738.244019,,,,5844.000000000,295.000000000,0.000000000,,,
1782647738.244031,0.904665172,0.188439950,0.000000000,,,,51.833540016,10.796822966,10.796822966
1782647738.254062,,,,5841.000000000,352.000000000,0.000000000,,,
1782647738.254089,0.904880881,0.188511863,0.000000000,,,,51.845899253,10.800943281,10.800943281
1782647738.263973,,,,5676.000000000,262.000000000,0.000000000,,,
1782647738.263994,0.904976785,0.188559800,0.000000000,,,,51.851394145,10.803689873,10.803689873
1782647738.274012,,,,5665.000000000,328.000000000,0.000000000,,,
1782647738.274023,0.905096650,0.188583761,0.000000000,,,,51.858261906,10.805062743,10.805062743
1782647738.284534,,,,5835.000000000,258.000000000,0.000000000,,,
1782647738.284556,0.905312359,0.188631698,0.000000000,,,,51.870621144,10.807809335,10.807809335
1782647738.294418,,,,5952.000000000,334.000000000,0.000000000,,,
1782647738.294427,0.905456126,0.188751549,0.000000000,,,,51.878858359,10.814676242,10.814676242
1782647738.304544,,,,6027.000000000,337.000000000,0.000000000,,,
1782647738.304568,0.905647874,0.188799486,0.000000000,,,,51.889844728,10.817422834,10.817422834
1782647738.314565,,,,6017.000000000,309.000000000,0.000000000,,,
1782647738.314590,0.905815661,0.188847423,0.000000000,,,,51.899458227,10.820169426,10.820169426
1782647738.324522,0.905959487,0.188967258,0.000000000,,,,51.907698857,10.827035480,10.827035480
1782647738.324535,,,,5974.000000000,346.000000000,0.000000000,,,
1782647738.334468,,,,5945.000000000,317.000000000,0.000000000,,,
1782647738.334480,0.906175196,0.189015195,0.000000000,,,,51.920058095,10.829782072,10.829782072
1782647738.344522,,,,5801.000000000,227.000000000,0.000000000,,,
1782647738.344530,0.906390905,0.189111069,0.000000000,,,,51.932417333,10.835275256,10.835275256
1782647738.354585,,,,5722.000000000,286.000000000,0.000000000,,,
1782647738.354617,0.906582654,0.189182982,0.000000000,,,,51.943403701,10.839395571,10.839395571
1782647738.364584,,,,5816.000000000,233.000000000,0.000000000,,,
1782647738.364596,0.906894267,0.189254880,0.000000000,,,,51.961257831,10.843515033,10.843515033
1782647738.374602,,,,5931.000000000,310.000000000,0.000000000,,,
1782647738.374622,0.907086015,0.189446628,0.000000000,,,,51.972244199,10.854501401,10.854501401
1782647738.384687,,,,5997.000000000,305.000000000,0.000000000,,,
1782647738.384726,0.907325685,0.189494565,0.000000000,,,,51.985976306,10.857247993,10.857247993
1782647738.394498,,,,6024.000000000,307.000000000,0.000000000,,,
1782647738.394506,0.907565355,0.189566478,0.000000000,,,,51.999708413,10.861368308,10.861368308
1782647738.404528,,,,5952.000000000,286.000000000,0.000000000,,,
1782647738.404556,0.907805085,0.189686313,0.000000000,,,,52.013443935,10.868234362,10.868234362
1782647738.414493,,,,5976.000000000,373.000000000,0.000000000,,,
1782647738.414514,0.908068717,0.189782187,0.000000000,,,,52.028548911,10.873727546,10.873727546
1782647738.424534,0.908332348,0.189878061,0.000000000,,,,52.043653888,10.879220730,10.879220730
1782647738.424546,,,,5864.000000000,309.000000000,0.000000000,,,
1782647738.434520,,,,5755.000000000,297.000000000,0.000000000,,,
1782647738.434550,0.908572078,0.189997911,0.000000000,,,,52.057389410,10.886087638,10.886087638
1782647738.444514,,,,5824.000000000,278.000000000,0.000000000,,,
1782647738.444526,0.908835709,0.190069810,0.000000000,,,,52.072494386,10.890207099,10.890207099
1782647738.454478,,,,5961.000000000,295.000000000,0.000000000,,,
1782647738.454499,0.909195244,0.190165684,0.000000000,,,,52.093094254,10.895700283,10.895700283
1782647738.464613,,,,6031.000000000,340.000000000,0.000000000,,,
1782647738.464651,0.909458876,0.190357432,0.000000000,,,,52.108199230,10.906686652,10.906686652
1782647738.474563,,,,6099.000000000,318.000000000,0.000000000,,,
1782647738.474587,0.909770489,0.190453306,0.000000000,,,,52.126053359,10.912179836,10.912179836
1782647738.484549,,,,5973.000000000,321.000000000,0.000000000,,,
1782647738.484573,0.910082042,0.190549180,0.000000000,,,,52.143904074,10.917673020,10.917673020
1782647738.494397,,,,5867.000000000,287.000000000,0.000000000,,,
1782647738.494408,0.910321772,0.190645054,0.000000000,,,,52.157639596,10.923166205,10.923166205
1782647738.504541,,,,5766.000000000,267.000000000,0.000000000,,,
1782647738.504573,0.910657287,0.190764904,0.000000000,,,,52.176863179,10.930033112,10.930033112
1782647738.514702,,,,5747.000000000,291.000000000,0.000000000,,,
1782647738.514770,0.910968900,0.190908715,0.000000000,,,,52.194717309,10.938272888,10.938272888
1782647738.524514,0.911280513,0.191028550,0.000000000,,,,52.212571439,10.945138942,10.945138942
1782647738.524530,,,,5833.000000000,263.000000000,0.000000000,,,
1782647738.534503,,,,5937.000000000,329.000000000,0.000000000,,,
1782647738.534517,0.911616027,0.191148385,0.000000000,,,,52.231795022,10.952004995,10.952004995
1782647738.544565,,,,6040.000000000,329.000000000,0.000000000,,,
1782647738.544593,0.911903679,0.191340134,0.000000000,,,,52.248276283,10.962991364,10.962991364
1782647738.554553,0.912191272,0.191459984,0.000000000,,,,52.264754128,10.969858271,10.969858271
1782647738.554576,,,,5966.000000000,324.000000000,0.000000000,,,
1782647738.564515,,,,5796.000000000,313.000000000,0.000000000,,,
1782647738.564535,0.912574768,0.191579819,0.000000000,,,,52.286726865,10.976724324,10.976724324
1782647738.574515,,,,5722.000000000,350.000000000,0.000000000,,,
1782647738.574528,0.912886381,0.191699669,0.000000000,,,,52.304580995,10.983591232,10.983591232
1782647738.584562,,,,5673.000000000,291.000000000,0.000000000,,,
1782647738.584594,0.912886381,0.191843480,0.000000000,,,,52.304580995,10.991831008,10.991831008
1782647738.594569,,,,5718.000000000,266.000000000,0.000000000,,,
1782647738.594582,0.913365722,0.192011252,0.000000000,,,,52.332045208,11.001443654,11.001443654
1782647738.604473,,,,5761.000000000,295.000000000,0.000000000,,,
1782647738.604485,0.913629413,0.192155063,0.000000000,,,,52.347153600,11.009683430,11.009683430
1782647738.614555,0.913940966,0.192274913,0.000000000,,,,52.365004314,11.016550337,11.016550337
1782647738.614576,,,,5886.000000000,310.000000000,0.000000000,,,
1782647738.624603,,,,5880.000000000,271.000000000,0.000000000,,,
1782647738.624641,0.914372444,0.192394748,0.000000000,,,,52.389726205,11.023416391,11.023416391
1782647738.634521,,,,5689.000000000,319.000000000,0.000000000,,,
1782647738.634545,0.914683998,0.192514598,0.000000000,,,,52.407576919,11.030283298,11.030283298
1782647738.644536,,,,5599.000000000,283.000000000,0.000000000,,,
1782647738.644564,0.915187359,0.192658409,0.000000000,,,,52.436417417,11.038523075,11.038523075
1782647738.654491,,,,5528.000000000,254.000000000,0.000000000,,,
1782647738.654506,0.915498912,0.192946032,0.000000000,,,,52.454268132,11.055002627,11.055002627
1782647738.664536,,,,5641.000000000,260.000000000,0.000000000,,,
1782647738.664549,0.915810525,0.193065867,0.000000000,,,,52.472122261,11.061868681,11.061868681
1782647738.674590,0.916122139,0.193185717,0.000000000,,,,52.489976391,11.068735588,11.068735588
1782647738.674618,,,,5688.000000000,329.000000000,0.000000000,,,
1782647738.684608,,,,5751.000000000,311.000000000,0.000000000,,,
1782647738.684646,0.916577518,0.193305552,0.000000000,,,,52.516067736,11.075601642,11.075601642
1782647738.694575,,,,5763.000000000,360.000000000,0.000000000,,,
1782647738.694602,0.916913092,0.193425402,0.000000000,,,,52.535294734,11.082468549,11.082468549
1782647738.704566,,,,5632.000000000,278.000000000,0.000000000,,,
1782647738.704590,0.917320549,0.193641111,0.000000000,,,,52.558640341,11.094827787,11.094827787
1782647738.714500,,,,5489.000000000,272.000000000,0.000000000,,,
1782647738.714526,0.917656124,0.193808883,0.000000000,,,,52.577867339,11.104440432,11.104440432
1782647738.724509,,,,5486.000000000,274.000000000,0.000000000,,,
1782647738.724524,0.917991638,0.193952695,0.000000000,,,,52.597090923,11.112680209,11.112680209
1782647738.734407,,,,5619.000000000,270.000000000,0.000000000,,,
1782647738.734419,0.918351173,0.194120482,0.000000000,,,,52.617690791,11.122293708,11.122293708
1782647738.744463,,,,5689.000000000,256.000000000,0.000000000,,,
1782647738.744476,0.918710709,0.194240317,0.000000000,,,,52.638290659,11.129159761,11.129159761
1782647738.754581,,,,5787.000000000,314.000000000,0.000000000,,,
1782647738.754611,0.919070244,0.194336191,0.000000000,,,,52.658890527,11.134652946,11.134652946
1782647738.764533,,,,5753.000000000,350.000000000,0.000000000,,,
1782647738.764565,0.919429779,0.194503978,0.000000000,,,,52.679490395,11.144266445,11.144266445
1782647738.774495,,,,5662.000000000,337.000000000,0.000000000,,,
1782647738.774508,0.919789314,0.194503978,0.000000000,,,,52.700090263,11.144266445,11.144266445
1782647738.784471,,,,5586.000000000,306.000000000,0.000000000,,,
1782647738.784483,0.920148790,0.194623813,0.000000000,,,,52.720686716,11.151132498,11.151132498
1782647738.794444,,,,5668.000000000,317.000000000,0.000000000,,,
1782647738.794457,0.920532286,0.194815561,0.000000000,,,,52.742659453,11.162118867,11.162118867
1782647738.804671,0.920891821,0.194959372,0.000000000,,,,52.763259321,11.170358643,11.170358643
1782647738.804705,,,,5762.000000000,333.000000000,0.000000000,,,
1782647738.814573,,,,5895.000000000,336.000000000,0.000000000,,,
1782647738.814599,0.921323240,0.195103183,0.000000000,,,,52.787977796,11.178598420,11.178598420
1782647738.824510,0.921658814,0.195175096,0.000000000,,,,52.807204795,11.182718735,11.182718735
1782647738.824525,,,,5824.000000000,324.000000000,0.000000000,,,
1782647738.834458,,,,5727.000000000,345.000000000,0.000000000,,,
1782647738.834470,0.921970427,0.195318907,0.000000000,,,,52.825058924,11.190958511,11.190958511
1782647738.844471,,,,5597.000000000,255.000000000,0.000000000,,,
1782647738.844483,0.922497749,0.195486680,0.000000000,,,,52.855272292,11.200571157,11.200571157
1782647738.854504,,,,5634.000000000,329.000000000,0.000000000,,,
1782647738.854516,0.922809303,0.195702404,0.000000000,,,,52.873123006,11.212931249,11.212931249
1782647738.864661,,,,5656.000000000,294.000000000,0.000000000,,,
1782647738.864699,0.923120916,0.195846215,0.000000000,,,,52.890977136,11.221171025,11.221171025
1782647738.874618,,,,5794.000000000,356.000000000,0.000000000,,,
1782647738.874656,0.923696160,0.195966050,0.000000000,,,,52.923936242,11.228037078,11.228037078
1782647738.884512,,,,5829.000000000,254.000000000,0.000000000,,,
1782647738.884534,0.923959792,0.196085900,0.000000000,,,,52.939041218,11.234903986,11.234903986
1782647738.894519,,,,5617.000000000,248.000000000,0.000000000,,,
1782647738.894532,0.924511075,0.196229711,0.000000000,,,,52.970627454,11.243143762,11.243143762
1782647738.904504,,,,5556.000000000,271.000000000,0.000000000,,,
1782647738.904534,0.924822688,0.196589231,0.000000000,,,,52.988481584,11.263742776,11.263742776
1782647738.914494,,,,5477.000000000,290.000000000,0.000000000,,,
1782647738.914522,0.925134242,0.196733043,0.000000000,,,,53.006332298,11.271982553,11.271982553
1782647738.924529,0.925565660,0.196852878,0.000000000,,,,53.031050774,11.278848606,11.278848606
1782647738.924543,,,,5626.000000000,250.000000000,0.000000000,,,
1782647738.934435,,,,5636.000000000,268.000000000,0.000000000,,,
1782647738.934447,0.925949156,0.196972728,0.000000000,,,,53.053023511,11.285715513,11.285715513
1782647738.944618,,,,5722.000000000,274.000000000,0.000000000,,,
1782647738.944653,0.926308692,0.197116539,0.000000000,,,,53.073623379,11.293955290,11.293955290
1782647738.954564,,,,5767.000000000,354.000000000,0.000000000,,,
1782647738.954592,0.926644266,0.197260350,0.000000000,,,,53.092850377,11.302195066,11.302195066
1782647738.964585,,,,5579.000000000,264.000000000,0.000000000,,,
1782647738.964620,0.927027762,0.197500035,0.000000000,,,,53.114823115,11.315928027,11.315928027
1782647738.974532,,,,5512.000000000,290.000000000,0.000000000,,,
1782647738.974568,0.927411258,0.197667807,0.000000000,,,,53.136795852,11.325540672,11.325540672
1782647738.984517,,,,5533.000000000,299.000000000,0.000000000,,,
1782647738.984547,0.927770793,0.197787657,0.000000000,,,,53.157395720,11.332407580,11.332407580
1782647738.994514,,,,5689.000000000,275.000000000,0.000000000,,,
1782647738.994536,0.928106368,0.197931468,0.000000000,,,,53.176622718,11.340647356,11.340647356
1782647739.004434,,,,5750.000000000,306.000000000,0.000000000,,,
1782647739.004446,0.928513825,0.198075280,0.000000000,,,,53.199968325,11.348887133,11.348887133
1782647739.014491,,,,5816.000000000,313.000000000,0.000000000,,,
1782647739.014517,0.928825378,0.198219091,0.000000000,,,,53.217819039,11.357126909,11.357126909
1782647739.024536,0.929160953,0.198362902,0.000000000,,,,53.237046038,11.365366685,11.365366685
1782647739.024565,,,,5738.000000000,272.000000000,0.000000000,,,
1782647739.034527,,,,5697.000000000,278.000000000,0.000000000,,,
1782647739.034556,0.929688275,0.198530674,0.000000000,,,,53.267259405,11.374979331,11.374979331
1782647739.044507,,,,5641.000000000,299.000000000,0.000000000,,,
1782647739.044538,0.929999828,0.198722422,0.000000000,,,,53.285110120,11.385965700,11.385965700
1782647739.054578,,,,5798.000000000,305.000000000,0.000000000,,,
1782647739.054604,0.930287480,0.198842272,0.000000000,,,,53.301591380,11.392832607,11.392832607
1782647739.064495,,,,5898.000000000,333.000000000,0.000000000,,,
1782647739.064526,0.930838764,0.198938146,0.000000000,,,,53.333177617,11.398325791,11.398325791
1782647739.074559,,,,5966.000000000,287.000000000,0.000000000,,,
1782647739.074588,0.931150317,0.199129879,0.000000000,,,,53.351028331,11.409311306,11.409311306
1782647739.084551,,,,5841.000000000,317.000000000,0.000000000,,,
1782647739.084573,0.931461930,0.199273691,0.000000000,,,,53.368882461,11.417551082,11.417551082
1782647739.094552,,,,5747.000000000,311.000000000,0.000000000,,,
1782647739.094581,0.932061136,0.199537352,0.000000000,,,,53.403214435,11.432657766,11.432657766
1782647739.104508,,,,5665.000000000,274.000000000,0.000000000,,,
1782647739.104541,0.932396710,0.199633226,0.000000000,,,,53.422441434,11.438150950,11.438150950
1782647739.114579,,,,5730.000000000,302.000000000,0.000000000,,,
1782647739.114603,0.932804167,0.199753061,0.000000000,,,,53.445787041,11.445017004,11.445017004
1782647739.124459,0.933163702,0.199896872,0.000000000,,,,53.466386908,11.453256780,11.453256780
1782647739.124475,,,,5746.000000000,267.000000000,0.000000000,,,
1782647739.134536,,,,5900.000000000,340.000000000,0.000000000,,,
1782647739.134575,0.933523238,0.200016722,0.000000000,,,,53.486986776,11.460123687,11.460123687
1782647739.144449,,,,5847.000000000,267.000000000,0.000000000,,,
1782647739.144463,0.933930695,0.200136557,0.000000000,,,,53.510332383,11.466989741,11.466989741
1782647739.154428,,,,5688.000000000,299.000000000,0.000000000,,,
1782647739.154443,0.934338152,0.200448155,0.000000000,,,,53.533677989,11.484843017,11.484843017
1782647739.164458,,,,5603.000000000,283.000000000,0.000000000,,,
1782647739.164484,0.934721649,0.200591967,0.000000000,,,,53.555650726,11.493082793,11.493082793
1782647739.174468,,,,5619.000000000,268.000000000,0.000000000,,,
1782647739.174483,0.934985280,0.200687841,0.000000000,,,,53.570755702,11.498575977,11.498575977
1782647739.184563,,,,5704.000000000,267.000000000,0.000000000,,,
1782647739.184594,0.935344815,0.200759739,0.000000000,,,,53.591355570,11.502695439,11.502695439
1782647739.194490,,,,5773.000000000,310.000000000,0.000000000,,,
1782647739.194519,0.935800195,0.200903550,0.000000000,,,,53.617446915,11.510935215,11.510935215
1782647739.204488,,,,5835.000000000,280.000000000,0.000000000,,,
1782647739.204513,0.936159730,0.201095298,0.000000000,,,,53.638046783,11.521921584,11.521921584
1782647739.214407,,,,5771.000000000,299.000000000,0.000000000,,,
1782647739.214433,0.936495304,0.201263085,0.000000000,,,,53.657273782,11.531535083,11.531535083
1782647739.224459,0.936998606,0.201406896,0.000000000,,,,53.686110865,11.539774859,11.539774859
