__time,/vehicle/loader_joint_angles/data[0],/vehicle/loader_joint_angles/data[1],/vehicle/loader_joint_angles/layout/data_offset,/vehicle/loader_joint_pressures/data[0],/vehicle/loader_joint_pressures/data[1],/vehicle/loader_joint_pressures/layout/data_offset,lift,tilt
1782643556.398050,0.021044299,0.061383203,0.000000000,,,,1.205750534,3.517001417
1782643556.408043,,,,1840.000000000,321.000000000,0.000000000,,
1782643556.408085,0.020924456,0.060855895,0.000000000,,,,1.198884054,3.486788903
1782643556.417839,,,,1797.000000000,324.000000000,0.000000000,,
1782643556.417866,0.020732710,0.060064938,0.000000000,,,,1.187897792,3.441470346
1782643556.427893,,,,1844.000000000,384.000000000,0.000000000,,
1782643556.427921,0.020588899,0.059537631,0.000000000,,,,1.179658016,3.411257833
1782643556.437987,,,,1841.000000000,420.000000000,0.000000000,,
1782643556.438028,0.020421119,0.059010327,0.000000000,,,,1.170044943,3.381045533
1782643556.447855,,,,1827.000000000,428.000000000,0.000000000,,
1782643556.447868,0.020421119,0.058411114,0.000000000,,,,1.170044943,3.346713131
1782643556.457963,,,,1809.000000000,373.000000000,0.000000000,,
1782643556.457989,0.020277308,0.057883807,0.000000000,,,,1.161805167,3.316500617
1782643556.467976,,,,1844.000000000,402.000000000,0.000000000,,
1782643556.468002,0.020157468,0.057308566,0.000000000,,,,1.154938793,3.283541725
1782643556.477814,,,,1772.000000000,356.000000000,0.000000000,,
1782643556.477842,0.019965719,0.056565542,0.000000000,,,,1.143952425,3.240969547
1782643556.487840,,,,1782.000000000,423.000000000,0.000000000,,
1782643556.487866,0.019797940,0.055990301,0.000000000,,,,1.134339352,3.208010655
1782643556.497980,,,,1836.000000000,447.000000000,0.000000000,,
1782643556.498011,0.019654129,0.055343151,0.000000000,,,,1.126099576,3.170931661
1782643556.508009,,,,1722.000000000,379.000000000,0.000000000,,
1782643556.508072,0.019510319,0.054791879,0.000000000,,,,1.117859906,3.139346065
1782643556.517801,,,,1735.000000000,373.000000000,0.000000000,,
1782643556.517823,0.019414445,0.054216634,0.000000000,,,,1.112366722,3.106386959
1782643556.527928,,,,1723.000000000,341.000000000,0.000000000,,
1782643556.527959,0.019222697,0.053425677,0.000000000,,,,1.101380353,3.061068402
1782643556.537996,,,,1700.000000000,373.000000000,0.000000000,,
1782643556.538016,0.019078886,0.052874401,0.000000000,,,,1.093140577,3.029482593
1782643556.547985,,,,1716.000000000,403.000000000,0.000000000,,
1782643556.548009,0.018935075,0.052347098,0.000000000,,,,1.084900800,2.999270293
1782643556.557883,,,,1660.000000000,383.000000000,0.000000000,,
1782643556.557911,0.018815234,0.051699948,0.000000000,,,,1.078034427,2.962191299
1782643556.567973,,,,1738.000000000,396.000000000,0.000000000,,
1782643556.568008,0.018719360,0.051148672,0.000000000,,,,1.072541242,2.930605489
1782643556.577966,,,,1707.000000000,393.000000000,0.000000000,,
1782643556.578006,0.018527612,0.050573431,0.000000000,,,,1.061554874,2.897646597
1782643556.587867,,,,1629.000000000,334.000000000,0.000000000,,
1782643556.587888,0.018407770,0.049830407,0.000000000,,,,1.054688394,2.855074419
1782643556.597992,,,,1742.000000000,438.000000000,0.000000000,,
1782643556.598017,0.018263958,0.049279135,0.000000000,,,,1.046448617,2.823488822
1782643556.607894,,,,1609.000000000,330.000000000,0.000000000,,
1782643556.607931,0.018144118,0.048631985,0.000000000,,,,1.039582243,2.786409829
1782643556.617801,,,,1691.000000000,369.000000000,0.000000000,,
1782643556.617817,0.018048244,0.048080713,0.000000000,,,,1.034089059,2.754824232
1782643556.627845,,,,1677.000000000,360.000000000,0.000000000,,
1782643556.627894,0.017928401,0.047529437,0.000000000,,,,1.027222579,2.723238423
1782643556.637930,,,,1634.000000000,345.000000000,0.000000000,,
1782643556.637952,0.017736653,0.046786416,0.000000000,,,,1.016236210,2.680666458
1782643556.647982,,,,1677.000000000,408.000000000,0.000000000,,
1782643556.648011,0.017592842,0.046259109,0.000000000,,,,1.007996434,2.650453945
1782643556.657820,,,,1664.000000000,400.000000000,0.000000000,,
1782643556.657838,0.017473001,0.045755774,0.000000000,,,,1.001130060,2.621614940
1782643556.667892,,,,1642.000000000,358.000000000,0.000000000,,
1782643556.667937,0.017377127,0.045060687,0.000000000,,,,0.995636876,2.581789354
1782643556.677795,0.017281253,0.044533379,0.000000000,,,,0.990143692,2.551576841
1782643556.677988,,,,1706.000000000,388.000000000,0.000000000,,
1782643556.687588,,,,1673.000000000,360.000000000,0.000000000,,
1782643556.687621,0.017113473,0.044006076,0.000000000,,,,0.980530619,2.521364541
1782643556.697858,,,,1620.000000000,334.000000000,0.000000000,,
1782643556.697896,0.016969662,0.043239083,0.000000000,,,,0.972290843,2.477419067
1782643556.707724,,,,1723.000000000,451.000000000,0.000000000,,
1782643556.707766,0.016849821,0.042711779,0.000000000,,,,0.965424469,2.447206766
1782643556.717823,,,,1669.000000000,377.000000000,0.000000000,,
1782643556.717876,0.016777916,0.042040661,0.000000000,,,,0.961304581,2.408754477
1782643556.727894,,,,1685.000000000,420.000000000,0.000000000,,
1782643556.727934,0.016658073,0.041489389,0.000000000,,,,0.954438101,2.377168880
1782643556.737926,,,,1636.000000000,372.000000000,0.000000000,,
1782643556.737988,0.016562199,0.040986050,0.000000000,,,,0.948944916,2.348329663
1782643556.747943,,,,1644.000000000,372.000000000,0.000000000,,
1782643556.747972,0.016322514,0.040266998,0.000000000,,,,0.935211956,2.307130994
1782643556.757781,,,,1681.000000000,373.000000000,0.000000000,,
1782643556.757813,0.016226642,0.039739691,0.000000000,,,,0.929718878,2.276918481
1782643556.767902,,,,1712.000000000,436.000000000,0.000000000,,
1782643556.767950,0.016130768,0.039212383,0.000000000,,,,0.924225694,2.246705967
1782643556.777951,,,,1669.000000000,408.000000000,0.000000000,,
1782643556.778032,0.016058862,0.038541269,0.000000000,,,,0.920105806,2.208253891
1782643556.787958,,,,1699.000000000,416.000000000,0.000000000,,
1782643556.788024,0.015962988,0.038037930,0.000000000,,,,0.914612621,2.179414673
1782643556.797913,,,,1648.000000000,338.000000000,0.000000000,,
1782643556.797975,0.015771240,0.038037930,0.000000000,,,,0.903626253,2.179414673
1782643556.807873,,,,1665.000000000,337.000000000,0.000000000,,
1782643556.807933,0.015675366,0.037246972,0.000000000,,,,0.898133068,2.134096116
1782643556.817821,,,,1680.000000000,379.000000000,0.000000000,,
1782643556.817862,0.015555524,0.036719665,0.000000000,,,,0.891266641,2.103883603
1782643556.827919,,,,1665.000000000,379.000000000,0.000000000,,
1782643556.827966,0.015483619,0.036216330,0.000000000,,,,0.887146753,2.075044599
1782643556.837778,,,,1636.000000000,368.000000000,0.000000000,,
1782643556.837805,0.015411714,0.035521243,0.000000000,,,,0.883026918,2.035219013
1782643556.847965,,,,1700.000000000,403.000000000,0.000000000,,
1782643556.848025,0.015315840,0.034969971,0.000000000,,,,0.877533734,2.003633417
1782643556.857899,,,,1640.000000000,336.000000000,0.000000000,,
1782643556.857929,0.015100123,0.034466632,0.000000000,,,,0.865174069,1.974794199
1782643556.867745,,,,1766.000000000,404.000000000,0.000000000,,
1782643556.867786,0.014980282,0.033723611,0.000000000,,,,0.858307642,1.932222234
1782643556.877754,,,,1676.000000000,346.000000000,0.000000000,,
1782643556.877784,0.014932345,0.033220273,0.000000000,,,,0.855561050,1.903383017
1782643556.887687,,,,1758.000000000,434.000000000,0.000000000,,
1782643556.887710,0.014836471,0.032668997,0.000000000,,,,0.850067866,1.871797207
1782643556.897522,,,,1712.000000000,403.000000000,0.000000000,,
1782643556.897534,0.014764565,0.032021850,0.000000000,,,,0.845947978,1.834718427
1782643556.907742,,,,1735.000000000,383.000000000,0.000000000,,
1782643556.907808,0.014548849,0.031494543,0.000000000,,,,0.833588367,1.804505913
1782643556.917720,,,,1719.000000000,349.000000000,0.000000000,,
1782643556.917761,0.014452975,0.030751523,0.000000000,,,,0.828095182,1.761933949
1782643556.927582,,,,1773.000000000,380.000000000,0.000000000,,
1782643556.927595,0.014333134,0.030224215,0.000000000,,,,0.821228755,1.731721435
1782643556.937731,,,,1719.000000000,361.000000000,0.000000000,,
1782643556.937765,0.014309165,0.029696910,0.000000000,,,,0.819855459,1.701509028
1782643556.947617,,,,1700.000000000,350.000000000,0.000000000,,
1782643556.947655,0.014213291,0.029025793,0.000000000,,,,0.814362275,1.663056845
1782643556.957598,,,,1809.000000000,451.000000000,0.000000000,,
1782643556.957618,0.014021544,0.028522456,0.000000000,,,,0.803375960,1.634217734
1782643556.967643,,,,1739.000000000,353.000000000,0.000000000,,
1782643556.967673,0.013925670,0.027995151,0.000000000,,,,0.797882775,1.604005327
1782643556.977727,,,,1786.000000000,356.000000000,0.000000000,,
1782643556.977770,0.013853764,0.027300065,0.000000000,,,,0.793762887,1.564179848
1782643556.987716,,,,1767.000000000,371.000000000,0.000000000,,
1782643556.987782,0.013781859,0.026772760,0.000000000,,,,0.789642999,1.533967441
1782643556.997574,,,,1765.000000000,365.000000000,0.000000000,,
1782643556.997615,0.013685985,0.026293389,0.000000000,,,,0.784149868,1.506501520
1782643557.007635,,,,1797.000000000,403.000000000,0.000000000,,
1782643557.007689,0.013590111,0.025622273,0.000000000,,,,0.778656684,1.468049337
1782643557.017661,,,,1767.000000000,385.000000000,0.000000000,,
1782643557.017690,0.013398364,0.025094967,0.000000000,,,,0.767670369,1.437836930
1782643557.027543,,,,1792.000000000,399.000000000,0.000000000,,
1782643557.027557,0.013302490,0.024375914,0.000000000,,,,0.762177184,1.396638154
1782643557.037698,,,,1784.000000000,336.000000000,0.000000000,,
1782643557.037737,0.013182648,0.023872577,0.000000000,,,,0.755310704,1.367799044
1782643557.047646,,,,1788.000000000,322.000000000,0.000000000,,
1782643557.047679,0.013158679,0.023345271,0.000000000,,,,0.753937408,1.337586637
1782643557.057529,,,,1750.000000000,306.000000000,0.000000000,,
1782643557.057547,0.013062806,0.022722092,0.000000000,,,,0.748444277,1.301881046
1782643557.067811,,,,1827.000000000,396.000000000,0.000000000,,
1782643557.067848,0.012871058,0.022194786,0.000000000,,,,0.737457908,1.271668639
1782643557.077576,,,,1778.000000000,346.000000000,0.000000000,,
1782643557.077619,0.012775184,0.021691447,0.000000000,,,,0.731964724,1.242829422
1782643557.087613,,,,1817.000000000,372.000000000,0.000000000,,
1782643557.087642,0.012679311,0.020996362,0.000000000,,,,0.726471593,1.203003942
1782643557.097724,,,,1828.000000000,346.000000000,0.000000000,,
1782643557.097821,0.012655342,0.020516993,0.000000000,,,,0.725098297,1.175538128
1782643557.107611,,,,1825.000000000,315.000000000,0.000000000,,
1782643557.107652,0.012559468,0.019869845,0.000000000,,,,0.719605113,1.138459240
1782643557.117606,,,,1823.000000000,338.000000000,0.000000000,,
1782643557.117636,0.012487562,0.019366508,0.000000000,,,,0.715485225,1.109620130
1782643557.127568,,,,1859.000000000,358.000000000,0.000000000,,
1782643557.127596,0.012295815,0.018839203,0.000000000,,,,0.704498910,1.079407723
1782643557.137859,,,,1867.000000000,365.000000000,0.000000000,,
1782643557.137913,0.012199941,0.018120149,0.000000000,,,,0.699005725,1.038208947
1782643557.147634,,,,1743.000000000,262.000000000,0.000000000,,
1782643557.147669,0.012104068,0.017616810,0.000000000,,,,0.693512594,1.009369730
1782643557.157342,,,,1875.000000000,341.000000000,0.000000000,,
1782643557.157398,0.012056131,0.017113473,0.000000000,,,,0.690766002,0.980530619
1782643557.167633,,,,1888.000000000,346.000000000,0.000000000,,
1782643557.167669,0.011984225,0.016490294,0.000000000,,,,0.686646114,0.944825028
1782643557.177556,,,,1870.000000000,321.000000000,0.000000000,,
1782643557.177586,0.011816446,0.015986957,0.000000000,,,,0.677033042,0.915985917
1782643557.187742,,,,1887.000000000,349.000000000,0.000000000,,
1782643557.187785,0.011720573,0.015507587,0.000000000,,,,0.671539911,0.888520049
1782643557.197604,,,,1992.000000000,438.000000000,0.000000000,,
1782643557.197639,0.011624699,0.014836471,0.000000000,,,,0.666046726,0.850067866
1782643557.207504,,,,1893.000000000,311.000000000,0.000000000,,
1782643557.207537,0.011576761,0.014333134,0.000000000,,,,0.663300134,0.821228755
1782643557.217645,,,,1964.000000000,367.000000000,0.000000000,,
1782643557.217670,0.011528824,0.013733923,0.000000000,,,,0.660553542,0.786896460
1782643557.227707,,,,1897.000000000,297.000000000,0.000000000,,
1782643557.227746,0.011432951,0.013254553,0.000000000,,,,0.655060411,0.759430592
1782643557.237602,,,,1966.000000000,373.000000000,0.000000000,,
1782643557.237638,0.011289140,0.012727248,0.000000000,,,,0.646820635,0.729218185
1782643557.247612,,,,1969.000000000,360.000000000,0.000000000,,
1782643557.247647,0.011193266,0.012056131,0.000000000,,,,0.641327450,0.690766002
1782643557.257458,,,,1848.000000000,278.000000000,0.000000000,,
1782643557.257538,0.011121361,0.011552793,0.000000000,,,,0.637207562,0.661926838
1782643557.267705,,,,1901.000000000,279.000000000,0.000000000,,
1782643557.267735,0.011073424,0.011049456,0.000000000,,,,0.634461023,0.633087727
1782643557.277653,,,,1966.000000000,326.000000000,0.000000000,,
1782643557.277676,0.011001519,0.010450244,0.000000000,,,,0.630341135,0.598755379
1782643557.287595,,,,1975.000000000,348.000000000,0.000000000,,
1782643557.287628,0.010857708,0.009994844,0.000000000,,,,0.622101359,0.572662860
1782643557.297461,,,,2038.000000000,404.000000000,0.000000000,,
1782643557.297490,0.010761835,0.009515475,0.000000000,,,,0.616608228,0.545196992
1782643557.307460,,,,2031.000000000,387.000000000,0.000000000,,
1782643557.307489,0.010665961,0.008820389,0.000000000,,,,0.611115044,0.505371513
1782643557.317415,,,,1979.000000000,356.000000000,0.000000000,,
1782643557.317453,0.010618024,0.008341021,0.000000000,,,,0.608368451,0.477905698
1782643557.327431,,,,2062.000000000,410.000000000,0.000000000,,
1782643557.327470,0.010570087,0.007765778,0.000000000,,,,0.605621859,0.444946673
1782643557.337280,,,,1971.000000000,317.000000000,0.000000000,,
1782643557.337305,0.010498181,0.007286409,0.000000000,,,,0.601501971,0.417480831
1782643557.347542,,,,2077.000000000,420.000000000,0.000000000,,
1782643557.347606,0.010354371,0.006807040,0.000000000,,,,0.593262248,0.390014990
1782643557.357330,,,,1962.000000000,328.000000000,0.000000000,,
1782643557.357367,0.010258497,0.006135923,0.000000000,,,,0.587769064,0.351562807
1782643557.367651,,,,2015.000000000,330.000000000,0.000000000,,
1782643557.367677,0.010186591,0.005632586,0.000000000,,,,0.583649176,0.322723669
1782643557.377419,,,,2081.000000000,431.000000000,0.000000000,,
1782643557.377452,0.010138654,0.005153217,0.000000000,,,,0.580902583,0.295257828
1782643557.387367,,,,2054.000000000,358.000000000,0.000000000,,
1782643557.387392,0.010090718,0.004601942,0.000000000,,,,0.578156045,0.263672098
1782643557.397552,,,,2096.000000000,371.000000000,0.000000000,,
1782643557.397591,0.009994844,0.004122573,0.000000000,,,,0.572662860,0.236206257
1782643557.407507,,,,2014.000000000,313.000000000,0.000000000,,
1782643557.407543,0.009898970,0.003475425,0.000000000,,,,0.567169676,0.199127370
1782643557.417524,,,,2105.000000000,376.000000000,0.000000000,,
1782643557.417574,0.009827064,0.003020025,0.000000000,,,,0.563049788,0.173034825
1782643557.427423,,,,2077.000000000,372.000000000,0.000000000,,
1782643557.427437,0.009731191,0.002588593,0.000000000,,,,0.557556657,0.148315562
1782643557.437453,,,,2109.000000000,395.000000000,0.000000000,,
1782643557.437489,0.009707223,0.001989381,0.000000000,,,,0.556183361,0.113983254
1782643557.447775,,,,2070.000000000,324.000000000,0.000000000,,
1782643557.447817,0.009659286,0.001533981,0.000000000,,,,0.553436769,0.087890702
1782643557.457500,,,,2078.000000000,314.000000000,0.000000000,,
1782643557.457524,0.009659286,0.001078580,0.000000000,,,,0.553436769,0.061798150
1782643557.467562,,,,2070.000000000,303.000000000,0.000000000,,
1782643557.467596,0.009587380,0.000407464,0.000000000,,,,0.549316881,0.023345968
1782643557.477590,,,,2047.000000000,307.000000000,0.000000000,,
1782643557.477629,0.009515475,-0.000048161,0.000000000,,,,0.545196992,-0.002759399
1782643557.487403,,,,2164.000000000,361.000000000,0.000000000,,
1782643557.487433,0.009371664,-0.000503540,0.000000000,,,,0.536957269,-0.028850743
1782643557.497543,,,,2168.000000000,408.000000000,0.000000000,,
1782643557.497575,0.009347696,-0.001078606,0.000000000,,,,0.535583973,-0.061799604
1782643557.507586,,,,2116.000000000,349.000000000,0.000000000,,
1782643557.507670,0.009299759,-0.001533985,0.000000000,,,,0.532837381,-0.087890948
1782643557.517476,,,,2157.000000000,403.000000000,0.000000000,,
1782643557.517526,0.009275790,-0.002157211,0.000000000,,,,0.531464085,-0.123599208
1782643557.527396,,,,2137.000000000,336.000000000,0.000000000,,
1782643557.527425,0.009203885,-0.002612591,0.000000000,,,,0.527344197,-0.149690552
1782643557.537575,,,,2160.000000000,346.000000000,0.000000000,,
1782643557.537646,0.009131979,-0.003044128,0.000000000,,,,0.523224309,-0.174415858
1782643557.547519,,,,2198.000000000,396.000000000,0.000000000,,
1782643557.547564,0.008988169,-0.003619194,0.000000000,,,,0.514984585,-0.207364718
1782643557.557573,,,,2159.000000000,344.000000000,0.000000000,,
1782643557.557636,0.008964201,-0.004074574,0.000000000,,,,0.513611289,-0.233456063
1782643557.567507,,,,2194.000000000,381.000000000,0.000000000,,
1782643557.567533,0.008988169,-0.004506111,0.000000000,,,,0.514984585,-0.258181369
1782643557.577561,,,,2249.000000000,402.000000000,0.000000000,,
1782643557.577619,0.008916263,-0.005081177,0.000000000,,,,0.510864697,-0.291130229
1782643557.587426,,,,2175.000000000,317.000000000,0.000000000,,
1782643557.587442,0.008868326,-0.005536556,0.000000000,,,,0.508118105,-0.317221574
1782643557.597541,,,,2237.000000000,344.000000000,0.000000000,,
1782643557.597606,0.008676579,-0.005991936,0.000000000,,,,0.497131790,-0.343312918
1782643557.607532,,,,2226.000000000,356.000000000,0.000000000,,
1782643557.607568,0.008652611,-0.006567478,0.000000000,,,,0.495758494,-0.376289100
1782643557.617402,,,,2274.000000000,400.000000000,0.000000000,,
1782643557.617419,0.008604674,-0.006999016,0.000000000,,,,0.493011902,-0.401014405
1782643557.627548,,,,2297.000000000,399.000000000,0.000000000,,
1782643557.627612,0.008700548,-0.007597923,0.000000000,,,,0.498505086,-0.435329305
1782643557.637537,,,,2269.000000000,337.000000000,0.000000000,,
1782643557.637580,0.008628642,-0.008029461,0.000000000,,,,0.494385198,-0.460054610
1782643557.647459,,,,2297.000000000,332.000000000,0.000000000,,
1782643557.647472,0.008580705,-0.008460999,0.000000000,,,,0.491638606,-0.484779916
1782643557.657523,,,,2312.000000000,333.000000000,0.000000000,,
1782643557.657555,0.008412926,-0.009059906,0.000000000,,,,0.482025587,-0.519094815
1782643557.667422,,,,2356.000000000,371.000000000,0.000000000,,
1782643557.667440,0.008364989,-0.009467602,0.000000000,,,,0.479278994,-0.542454082
1782643557.677540,,,,2395.000000000,392.000000000,0.000000000,,
1782643557.677609,0.008484831,-0.009899139,0.000000000,,,,0.486145421,-0.567179388
1782643557.687487,,,,2334.000000000,361.000000000,0.000000000,,
1782643557.687501,0.008460863,-0.010450363,0.000000000,,,,0.484772125,-0.598762209
1782643557.697520,,,,2397.000000000,397.000000000,0.000000000,,
1782643557.697552,0.008436895,-0.010881901,0.000000000,,,,0.483398883,-0.623487515
1782643557.707522,,,,2377.000000000,354.000000000,0.000000000,,
1782643557.707564,0.008245147,-0.011480808,0.000000000,,,,0.472412514,-0.657802414
1782643557.717426,,,,2429.000000000,363.000000000,0.000000000,,
1782643557.717445,0.008221178,-0.011912346,0.000000000,,,,0.471039218,-0.682527720
1782643557.727537,,,,2464.000000000,375.000000000,0.000000000,,
1782643557.727604,0.008173241,-0.012319565,0.000000000,,,,0.468292626,-0.705859666
1782643557.737491,,,,2463.000000000,389.000000000,0.000000000,,
1782643557.737543,0.008293084,-0.012823105,0.000000000,,,,0.475159106,-0.734710409
1782643557.747478,,,,2476.000000000,388.000000000,0.000000000,,
1782643557.747512,0.008269115,-0.013278484,0.000000000,,,,0.473785810,-0.760801754
1782643557.757421,,,,2502.000000000,389.000000000,0.000000000,,
1782643557.757460,0.008269115,-0.013686180,0.000000000,,,,0.473785810,-0.784161021
1782643557.767330,,,,2516.000000000,352.000000000,0.000000000,,
1782643557.767345,0.008101337,-0.014285088,0.000000000,,,,0.464172791,-0.818475920
1782643557.777251,,,,2571.000000000,373.000000000,0.000000000,,
1782643557.777278,0.008077368,-0.014692783,0.000000000,,,,0.462799495,-0.841835187
1782643557.787500,,,,2554.000000000,365.000000000,0.000000000,,
1782643557.787549,0.008125305,-0.015100002,0.000000000,,,,0.465546087,-0.865167133
1782643557.797454,,,,2518.000000000,329.000000000,0.000000000,,
1782643557.797521,0.008149273,-0.015579700,0.000000000,,,,0.466919330,-0.892651837
1782643557.807498,,,,2586.000000000,381.000000000,0.000000000,,
1782643557.807560,0.008125305,-0.015579700,0.000000000,,,,0.465546087,-0.892651837
1782643557.817289,,,,2628.000000000,375.000000000,0.000000000,,
1782643557.817306,0.008029431,-0.015986919,0.000000000,,,,0.460052903,-0.915983783
1782643557.827523,,,,2636.000000000,334.000000000,0.000000000,,
1782643557.827571,0.008005463,-0.016610146,0.000000000,,,,0.458679607,-0.951692042
1782643557.837605,,,,2675.000000000,338.000000000,0.000000000,,
1782643557.837667,0.007981494,-0.016993523,0.000000000,,,,0.457306311,-0.973657949
1782643557.847515,,,,2741.000000000,379.000000000,0.000000000,,
1782643557.847553,0.008029431,-0.017497063,0.000000000,,,,0.460052903,-1.002508692
1782643557.857537,,,,2757.000000000,414.000000000,0.000000000,,
1782643557.857571,0.008053400,-0.017904282,0.000000000,,,,0.461426199,-1.025840638
1782643557.867486,,,,2726.000000000,356.000000000,0.000000000,,
1782643557.867504,0.008005463,-0.018311977,0.000000000,,,,0.458679607,-1.049199905
1782643557.877555,,,,2795.000000000,384.000000000,0.000000000,,
1782643557.877585,0.007981494,-0.018887043,0.000000000,,,,0.457306311,-1.082148765
1782643557.887478,,,,2766.000000000,357.000000000,0.000000000,,
1782643557.887541,0.007957526,-0.019318581,0.000000000,,,,0.455933015,-1.106874071
1782643557.897497,,,,2812.000000000,383.000000000,0.000000000,,
1782643557.897558,0.007957526,-0.019701958,0.000000000,,,,0.455933015,-1.128839978
1782643557.907368,,,,2744.000000000,307.000000000,0.000000000,,
1782643557.907407,0.007981494,-0.020181656,0.000000000,,,,0.457306311,-1.156324682
1782643557.917485,,,,2765.000000000,267.000000000,0.000000000,,
1782643557.917547,0.008005463,-0.020565033,0.000000000,,,,0.458679607,-1.178290589
1782643557.927480,,,,2863.000000000,369.000000000,0.000000000,,
1782643557.927520,0.007981494,-0.020948410,0.000000000,,,,0.457306311,-1.200256496
1782643557.937395,,,,2928.000000000,426.000000000,0.000000000,,
1782643557.937439,0.007957526,-0.021475792,0.000000000,,,,0.455933015,-1.230473279
1782643557.947255,,,,2855.000000000,352.000000000,0.000000000,,
1782643557.947284,0.007933557,-0.021883011,0.000000000,,,,0.454559718,-1.253805225
1782643557.957332,,,,2969.000000000,428.000000000,0.000000000,,
1782643557.957372,0.007885620,-0.022314548,0.000000000,,,,0.451813126,-1.278530530
1782643557.967438,,,,2882.000000000,344.000000000,0.000000000,,
1782643557.967501,0.007933557,-0.022769928,0.000000000,,,,0.454559718,-1.304621875
1782643557.977288,,,,2991.000000000,375.000000000,0.000000000,,
1782643557.977304,0.007981494,-0.023129463,0.000000000,,,,0.457306311,-1.325221743
1782643557.987427,,,,2988.000000000,384.000000000,0.000000000,,
1782643557.987498,0.007957526,-0.023512840,0.000000000,,,,0.455933015,-1.347187650
1782643557.997371,,,,2986.000000000,377.000000000,0.000000000,,
1782643557.997411,0.007933557,-0.024064541,0.000000000,,,,0.454559718,-1.378797792
1782643558.007329,,,,2939.000000000,336.000000000,0.000000000,,
1782643558.007371,0.007885620,-0.024447918,0.000000000,,,,0.451813126,-1.400763699
1782643558.017263,,,,2909.000000000,280.000000000,0.000000000,,
1782643558.017292,0.007861651,-0.024975300,0.000000000,,,,0.450439830,-1.430980481
1782643558.027326,,,,2957.000000000,305.000000000,0.000000000,,
1782643558.027364,0.007885620,-0.025334835,0.000000000,,,,0.451813126,-1.451580349
1782643558.037400,,,,3017.000000000,338.000000000,0.000000000,,
1782643558.037440,0.007981494,-0.025718212,0.000000000,,,,0.457306311,-1.473546256
1782643558.047584,,,,2996.000000000,283.000000000,0.000000000,,
1782643558.047616,0.007957526,-0.026245594,0.000000000,,,,0.455933015,-1.503763039
1782643558.057445,,,,3010.000000000,322.000000000,0.000000000,,
1782643558.057477,0.007933557,-0.026628971,0.000000000,,,,0.454559718,-1.525728946
1782643558.067476,,,,3023.000000000,330.000000000,0.000000000,,
1782643558.067500,0.007837683,-0.027012348,0.000000000,,,,0.449066534,-1.547694852
1782643558.077460,,,,3068.000000000,302.000000000,0.000000000,,
1782643558.077493,0.007837683,-0.027515888,0.000000000,,,,0.449066534,-1.576545596
1782643558.087268,,,,3154.000000000,423.000000000,0.000000000,,
1782643558.087300,0.007957526,-0.027875423,0.000000000,,,,0.455933015,-1.597145464
1782643558.097462,,,,3160.000000000,396.000000000,0.000000000,,
1782643558.097519,0.007957526,-0.028258801,0.000000000,,,,0.455933015,-1.619111371
1782643558.107434,,,,3117.000000000,328.000000000,0.000000000,,
1782643558.107517,0.007933557,-0.028738022,0.000000000,,,,0.454559718,-1.646568754
1782643558.117272,,,,3077.000000000,291.000000000,0.000000000,,
1782643558.117301,0.007813714,-0.029145718,0.000000000,,,,0.447693238,-1.669928021
1782643558.127182,,,,3148.000000000,356.000000000,0.000000000,,
1782643558.127205,0.007813714,-0.029648781,0.000000000,,,,0.447693238,-1.698751444
1782643558.137106,,,,3129.000000000,319.000000000,0.000000000,,
1782643558.137119,0.007813714,-0.030032635,0.000000000,,,,0.447693238,-1.720744671
1782643558.147322,,,,3213.000000000,387.000000000,0.000000000,,
1782643558.147356,0.007957526,-0.030416012,0.000000000,,,,0.455933015,-1.742710578
1782643558.157256,,,,3181.000000000,375.000000000,0.000000000,,
1782643558.157292,0.007933557,-0.030847549,0.000000000,,,,0.454559718,-1.767435884
1782643558.167143,,,,3189.000000000,354.000000000,0.000000000,,
1782643558.167171,0.007789746,-0.031254768,0.000000000,,,,0.446319969,-1.790767830
1782643558.177265,,,,3225.000000000,352.000000000,0.000000000,,
1782643558.177295,0.007789746,-0.031638145,0.000000000,,,,0.446319969,-1.812733737
1782643558.187124,,,,3205.000000000,350.000000000,0.000000000,,
1782643558.187157,0.007789746,-0.032189846,0.000000000,,,,0.446319969,-1.844343879
1782643558.197377,,,,3288.000000000,404.000000000,0.000000000,,
1782643558.197423,0.007885620,-0.032573223,0.000000000,,,,0.451813126,-1.866309786
1782643558.207249,,,,3203.000000000,314.000000000,0.000000000,,
1782643558.207287,0.007909589,-0.032932758,0.000000000,,,,0.453186422,-1.886909654
1782643558.217319,,,,3296.000000000,396.000000000,0.000000000,,
1782643558.217342,0.007909589,-0.033339977,0.000000000,,,,0.453186422,-1.910241600
1782643558.227129,,,,3183.000000000,285.000000000,0.000000000,,
1782643558.227151,0.007789746,-0.033699512,0.000000000,,,,0.446319969,-1.930841468
1782643558.237218,,,,3316.000000000,389.000000000,0.000000000,,
1782643558.237259,0.007765778,-0.034083366,0.000000000,,,,0.444946673,-1.952834695
1782643558.247221,,,,3335.000000000,381.000000000,0.000000000,,
1782643558.247255,0.007765778,-0.034658432,0.000000000,,,,0.444946673,-1.985783556
1782643558.257186,,,,3260.000000000,338.000000000,0.000000000,,
1782643558.257216,0.007861651,-0.035041809,0.000000000,,,,0.450439830,-2.007749463
1782643558.267317,,,,3338.000000000,389.000000000,0.000000000,,
1782643558.267342,0.007885620,-0.035449505,0.000000000,,,,0.451813126,-2.031108729
