__time,/vehicle/loader_joint_angles/data[0],/vehicle/loader_joint_angles/data[1],/vehicle/loader_joint_angles/layout/data_offset,/vehicle/loader_joint_pressures/data[0],/vehicle/loader_joint_pressures/data[1],/vehicle/loader_joint_pressures/layout/data_offset
1784017701.716390,0.183406577,-0.028882027,0.000000000,,,
1784017701.726188,,,,6413.000000000,422.000000000,0.000000000
1784017701.726233,0.183406577,-0.028905869,0.000000000,,,
1784017701.736197,,,,6340.000000000,364.000000000,0.000000000
1784017701.736241,0.183454514,-0.028905869,0.000000000,,,
1784017701.746199,,,,6354.000000000,404.000000000,0.000000000
1784017701.746261,0.183454514,-0.028882027,0.000000000,,,
1784017701.756312,,,,6370.000000000,419.000000000,0.000000000
1784017701.756370,0.183478490,-0.028882027,0.000000000,,,
1784017701.766394,,,,6372.000000000,400.000000000,0.000000000
1784017701.766471,0.183382615,-0.028882027,0.000000000,,,
1784017701.776263,,,,6371.000000000,431.000000000,0.000000000
1784017701.776312,0.183406577,-0.028905869,0.000000000,,,
1784017701.786327,,,,6331.000000000,392.000000000,0.000000000
1784017701.786393,0.183430552,-0.028858185,0.000000000,,,
1784017701.796144,,,,6384.000000000,427.000000000,0.000000000
1784017701.796190,0.183430552,-0.028905869,0.000000000,,,
1784017701.806210,,,,6345.000000000,384.000000000,0.000000000
1784017701.806257,0.183454514,-0.028905869,0.000000000,,,
1784017701.816168,,,,6367.000000000,424.000000000,0.000000000
1784017701.816214,0.183478490,-0.028882027,0.000000000,,,
1784017701.826314,,,,6375.000000000,414.000000000,0.000000000
1784017701.826383,0.183382615,-0.028882027,0.000000000,,,
1784017701.836124,,,,6325.000000000,410.000000000,0.000000000
1784017701.836165,0.183406577,-0.028882027,0.000000000,,,
1784017701.845991,,,,6308.000000000,365.000000000,0.000000000
1784017701.846022,0.183430552,-0.028882027,0.000000000,,,
1784017701.856158,,,,6382.000000000,406.000000000,0.000000000
1784017701.856190,0.183430552,-0.028882027,0.000000000,,,
1784017701.866352,,,,6371.000000000,432.000000000,0.000000000
1784017701.866423,0.183478490,-0.028882027,0.000000000,,,
1784017701.876166,,,,6379.000000000,427.000000000,0.000000000
1784017701.876215,0.183382615,-0.028882027,0.000000000,,,
1784017701.886288,,,,6340.000000000,376.000000000,0.000000000
1784017701.886346,0.183382615,-0.028882027,0.000000000,,,
1784017701.896056,,,,6366.000000000,407.000000000,0.000000000
1784017701.896104,0.183406577,-0.028882027,0.000000000,,,
1784017701.906177,,,,6378.000000000,426.000000000,0.000000000
1784017701.906235,0.183406577,-0.028905869,0.000000000,,,
1784017701.915982,,,,6360.000000000,392.000000000,0.000000000
1784017701.916006,0.183454514,-0.028858185,0.000000000,,,
1784017701.925983,,,,6351.000000000,406.000000000,0.000000000
1784017701.926009,0.183454514,-0.028882027,0.000000000,,,
1784017701.936003,,,,6383.000000000,423.000000000,0.000000000
1784017701.936039,0.183382615,-0.028882027,0.000000000,,,
1784017701.946006,,,,6358.000000000,385.000000000,0.000000000
1784017701.946040,0.183382615,-0.028882027,0.000000000,,,
1784017701.955969,,,,6335.000000000,387.000000000,0.000000000
1784017701.955982,0.183406577,-0.028882027,0.000000000,,,
1784017701.965888,,,,6335.000000000,392.000000000,0.000000000
1784017701.965901,0.183406577,-0.028882027,0.000000000,,,
1784017701.975862,,,,6367.000000000,420.000000000,0.000000000
1784017701.975875,0.183430552,-0.028882027,0.000000000,,,
1784017701.985911,,,,6343.000000000,408.000000000,0.000000000
1784017701.985960,0.183406577,-0.028858185,0.000000000,,,
1784017701.995955,,,,6366.000000000,406.000000000,0.000000000
1784017701.995968,0.183382615,-0.028858185,0.000000000,,,
1784017702.005930,,,,6358.000000000,414.000000000,0.000000000
1784017702.005957,0.183430552,-0.028882027,0.000000000,,,
1784017702.015941,,,,6335.000000000,384.000000000,0.000000000
1784017702.015956,0.183382615,-0.028882027,0.000000000,,,
1784017702.026122,,,,6358.000000000,411.000000000,0.000000000
1784017702.026174,0.183406577,-0.028882027,0.000000000,,,
1784017702.036061,,,,6366.000000000,406.000000000,0.000000000
1784017702.036105,0.183430552,-0.028882027,0.000000000,,,
1784017702.045985,,,,6380.000000000,415.000000000,0.000000000
1784017702.046030,0.183382615,-0.028905869,0.000000000,,,
1784017702.056163,,,,6384.000000000,442.000000000,0.000000000
1784017702.056233,0.183382615,-0.028882027,0.000000000,,,
1784017702.066200,,,,6308.000000000,361.000000000,0.000000000
1784017702.066293,0.183382615,-0.028882027,0.000000000,,,
1784017702.075948,,,,6324.000000000,389.000000000,0.000000000
1784017702.075972,0.183382615,-0.028905869,0.000000000,,,
1784017702.086106,,,,6354.000000000,381.000000000,0.000000000
1784017702.086155,0.183406577,-0.028905869,0.000000000,,,
1784017702.096101,,,,6359.000000000,418.000000000,0.000000000
1784017702.096156,0.183406577,-0.028882027,0.000000000,,,
1784017702.106132,,,,6332.000000000,391.000000000,0.000000000
1784017702.106199,0.183382615,-0.028882027,0.000000000,,,
1784017702.115979,,,,6355.000000000,408.000000000,0.000000000
1784017702.116035,0.183382615,-0.028882027,0.000000000,,,
1784017702.126113,,,,6375.000000000,391.000000000,0.000000000
1784017702.126163,0.183406577,-0.028882027,0.000000000,,,
1784017702.135951,,,,6356.000000000,388.000000000,0.000000000
1784017702.135993,0.183382615,-0.028882027,0.000000000,,,
1784017702.146018,,,,6383.000000000,431.000000000,0.000000000
1784017702.146073,0.183406577,-0.028858185,0.000000000,,,
1784017702.156230,,,,6325.000000000,369.000000000,0.000000000
1784017702.156310,0.183406577,-0.028858185,0.000000000,,,
1784017702.166028,,,,6351.000000000,388.000000000,0.000000000
1784017702.166079,0.183382615,-0.028882027,0.000000000,,,
1784017702.175990,,,,6243.000000000,298.000000000,0.000000000
1784017702.176037,0.183382615,-0.028905869,0.000000000,,,
1784017702.186089,,,,6371.000000000,410.000000000,0.000000000
1784017702.186143,0.183382615,-0.028905869,0.000000000,,,
1784017702.196030,,,,6352.000000000,389.000000000,0.000000000
1784017702.196078,0.183382615,-0.028882027,0.000000000,,,
1784017702.206047,,,,6421.000000000,431.000000000,0.000000000
1784017702.206091,0.183406577,-0.028882027,0.000000000,,,
1784017702.216018,,,,6371.000000000,399.000000000,0.000000000
1784017702.216065,0.183382615,-0.028882027,0.000000000,,,
1784017702.226080,,,,6368.000000000,381.000000000,0.000000000
1784017702.226141,0.183382615,-0.028905869,0.000000000,,,
1784017702.236125,,,,6422.000000000,431.000000000,0.000000000
1784017702.236210,0.183382615,-0.028905869,0.000000000,,,
1784017702.245955,,,,6363.000000000,418.000000000,0.000000000
1784017702.246002,0.183382615,-0.028929710,0.000000000,,,
1784017702.256020,,,,6414.000000000,457.000000000,0.000000000
1784017702.256071,0.183406577,-0.028882027,0.000000000,,,
1784017702.266011,,,,6370.000000000,419.000000000,0.000000000
1784017702.266059,0.183406577,-0.028882027,0.000000000,,,
1784017702.276217,,,,6372.000000000,420.000000000,0.000000000
1784017702.276305,0.183382615,-0.028882027,0.000000000,,,
1784017702.285927,,,,6329.000000000,371.000000000,0.000000000
1784017702.285980,0.183406577,-0.028882027,0.000000000,,,
1784017702.296041,,,,6393.000000000,418.000000000,0.000000000
1784017702.296119,0.183382615,-0.028882027,0.000000000,,,
1784017702.306024,,,,6402.000000000,411.000000000,0.000000000
1784017702.306103,0.183382615,-0.028905869,0.000000000,,,
1784017702.315969,,,,6351.000000000,410.000000000,0.000000000
1784017702.316018,0.183430552,-0.028858185,0.000000000,,,
1784017702.326003,,,,6364.000000000,392.000000000,0.000000000
1784017702.326051,0.183406577,-0.028858185,0.000000000,,,
1784017702.336045,,,,6366.000000000,399.000000000,0.000000000
1784017702.336113,0.183454514,-0.028905869,0.000000000,,,
1784017702.346256,,,,6376.000000000,440.000000000,0.000000000
1784017702.346343,0.183406577,-0.028882027,0.000000000,,,
1784017702.356072,,,,6387.000000000,436.000000000,0.000000000
1784017702.356164,0.183382615,-0.028882027,0.000000000,,,
1784017702.366038,,,,6397.000000000,403.000000000,0.000000000
1784017702.366079,0.183454514,-0.028882027,0.000000000,,,
1784017702.375963,,,,6366.000000000,406.000000000,0.000000000
1784017702.376020,0.183430552,-0.028882027,0.000000000,,,
1784017702.386184,,,,6316.000000000,360.000000000,0.000000000
1784017702.386266,0.183406577,-0.028882027,0.000000000,,,
1784017702.396029,,,,6339.000000000,414.000000000,0.000000000
1784017702.396076,0.183406577,-0.028905869,0.000000000,,,
1784017702.406032,,,,6362.000000000,416.000000000,0.000000000
1784017702.406087,0.183382615,-0.028905869,0.000000000,,,
1784017702.415986,,,,6384.000000000,418.000000000,0.000000000
1784017702.416032,0.183382615,-0.028882027,0.000000000,,,
1784017702.426040,,,,6354.000000000,395.000000000,0.000000000
1784017702.426113,0.183454514,-0.028882027,0.000000000,,,
1784017702.436078,,,,6374.000000000,415.000000000,0.000000000
1784017702.436152,0.183430552,-0.028882027,0.000000000,,,
1784017702.446069,,,,6339.000000000,391.000000000,0.000000000
1784017702.446149,0.183382615,-0.028882027,0.000000000,,,
1784017702.456169,,,,6379.000000000,410.000000000,0.000000000
1784017702.456248,0.183406577,-0.028882027,0.000000000,,,
1784017702.466079,,,,6317.000000000,342.000000000,0.000000000
1784017702.466128,0.183382615,-0.028882027,0.000000000,,,
1784017702.476007,,,,6358.000000000,375.000000000,0.000000000
1784017702.476059,0.183478490,-0.028882027,0.000000000,,,
1784017702.485982,,,,6347.000000000,368.000000000,0.000000000
1784017702.486031,0.183430552,-0.028882027,0.000000000,,,
1784017702.495933,,,,6399.000000000,424.000000000,0.000000000
1784017702.495981,0.183430552,-0.028882027,0.000000000,,,
1784017702.505522,,,,6324.000000000,383.000000000,0.000000000
1784017702.505573,0.183430552,-0.028905869,0.000000000,,,
1784017702.515411,,,,6348.000000000,416.000000000,0.000000000
1784017702.515449,0.183406577,-0.028882027,0.000000000,,,
1784017702.525321,,,,6343.000000000,377.000000000,0.000000000
1784017702.525335,0.183382615,-0.028882027,0.000000000,,,
1784017702.535397,,,,6409.000000000,450.000000000,0.000000000
1784017702.535409,0.183478490,-0.028882027,0.000000000,,,
1784017702.545430,,,,6384.000000000,403.000000000,0.000000000
1784017702.545443,0.183454514,-0.028882027,0.000000000,,,
1784017702.555358,,,,6378.000000000,428.000000000,0.000000000
1784017702.555372,0.183430552,-0.028905869,0.000000000,,,
1784017702.565411,,,,6387.000000000,432.000000000,0.000000000
1784017702.565443,0.183430552,-0.028905869,0.000000000,,,
1784017702.575405,,,,6410.000000000,442.000000000,0.000000000
1784017702.575418,0.183430552,-0.028905869,0.000000000,,,
1784017702.585365,,,,6388.000000000,445.000000000,0.000000000
1784017702.585378,0.183406577,-0.028882027,0.000000000,,,
1784017702.595394,,,,6306.000000000,338.000000000,0.000000000
1784017702.595407,0.183478490,-0.028882027,0.000000000,,,
1784017702.605481,,,,6313.000000000,365.000000000,0.000000000
1784017702.605524,0.183478490,-0.028882027,0.000000000,,,
1784017702.615321,,,,6379.000000000,402.000000000,0.000000000
1784017702.615347,0.183454514,-0.028882027,0.000000000,,,
1784017702.625292,,,,6360.000000000,423.000000000,0.000000000
1784017702.625305,0.183430552,-0.028882027,0.000000000,,,
1784017702.635268,,,,6345.000000000,373.000000000,0.000000000
1784017702.635281,0.183406577,-0.028882027,0.000000000,,,
1784017702.645189,,,,6329.000000000,410.000000000,0.000000000
1784017702.645202,0.183406577,-0.028858185,0.000000000,,,
1784017702.655320,,,,6355.000000000,414.000000000,0.000000000
1784017702.655385,0.183478490,-0.028882027,0.000000000,,,
1784017702.665305,,,,6387.000000000,443.000000000,0.000000000
1784017702.665318,0.183454514,-0.028882027,0.000000000,,,
1784017702.675305,,,,6332.000000000,399.000000000,0.000000000
1784017702.675318,0.183430552,-0.028905869,0.000000000,,,
1784017702.685233,,,,6351.000000000,416.000000000,0.000000000
1784017702.685246,0.183430552,-0.028882027,0.000000000,,,
1784017702.695271,,,,6321.000000000,377.000000000,0.000000000
1784017702.695327,0.183454514,-0.028882027,0.000000000,,,
1784017702.705488,,,,6360.000000000,396.000000000,0.000000000
1784017702.705539,0.183478490,-0.028882027,0.000000000,,,
1784017702.715351,,,,6348.000000000,372.000000000,0.000000000
1784017702.715368,0.183478490,-0.028882027,0.000000000,,,
1784017702.725347,,,,6394.000000000,449.000000000,0.000000000
1784017702.725360,0.183406577,-0.028905869,0.000000000,,,
1784017702.735280,,,,6332.000000000,403.000000000,0.000000000
1784017702.735293,0.183430552,-0.028905869,0.000000000,,,
1784017702.745333,,,,6376.000000000,422.000000000,0.000000000
1784017702.745346,0.183430552,-0.028882027,0.000000000,,,
1784017702.755450,,,,6331.000000000,393.000000000,0.000000000
1784017702.755484,0.183478490,-0.028905869,0.000000000,,,
1784017702.765409,,,,6387.000000000,424.000000000,0.000000000
1784017702.765425,0.183478490,-0.028882027,0.000000000,,,
1784017702.775389,,,,6405.000000000,428.000000000,0.000000000
1784017702.775402,0.183406577,-0.028882027,0.000000000,,,
1784017702.785386,,,,6347.000000000,395.000000000,0.000000000
1784017702.785399,0.183406577,-0.028882027,0.000000000,,,
1784017702.795384,,,,6394.000000000,414.000000000,0.000000000
1784017702.795431,0.183454514,-0.028882027,0.000000000,,,
1784017702.805392,,,,6352.000000000,400.000000000,0.000000000
1784017702.805428,0.183454514,-0.028882027,0.000000000,,,
1784017702.815385,,,,6316.000000000,379.000000000,0.000000000
1784017702.815400,0.183454514,-0.028882027,0.000000000,,,
1784017702.825347,,,,6379.000000000,412.000000000,0.000000000
1784017702.825360,0.183478490,-0.028882027,0.000000000,,,
1784017702.835294,,,,6366.000000000,420.000000000,0.000000000
1784017702.835306,0.183406577,-0.028882027,0.000000000,,,
1784017702.845249,,,,6402.000000000,422.000000000,0.000000000
1784017702.845286,0.183430552,-0.028882027,0.000000000,,,
1784017702.855316,,,,6391.000000000,442.000000000,0.000000000
1784017702.855340,0.183430552,-0.028882027,0.000000000,,,
1784017702.865379,,,,6371.000000000,415.000000000,0.000000000
1784017702.865392,0.183430552,-0.028858185,0.000000000,,,
1784017702.875394,,,,6390.000000000,400.000000000,0.000000000
1784017702.875407,0.183454514,-0.028905869,0.000000000,,,
1784017702.885340,,,,6407.000000000,393.000000000,0.000000000
1784017702.885352,0.183382615,-0.028882027,0.000000000,,,
1784017702.895463,,,,6387.000000000,410.000000000,0.000000000
1784017702.895506,0.183406577,-0.028882027,0.000000000,,,
1784017702.905365,,,,6362.000000000,403.000000000,0.000000000
1784017702.905383,0.183406577,-0.028905869,0.000000000,,,
1784017702.915385,,,,6298.000000000,356.000000000,0.000000000
1784017702.915398,0.183430552,-0.028905869,0.000000000,,,
1784017702.925213,,,,6297.000000000,345.000000000,0.000000000
1784017702.925226,0.183454514,-0.028882027,0.000000000,,,
1784017702.935213,,,,6340.000000000,388.000000000,0.000000000
1784017702.935225,0.183478490,-0.028858185,0.000000000,,,
1784017702.945349,,,,6321.000000000,379.000000000,0.000000000
1784017702.945398,0.183382615,-0.028882027,0.000000000,,,
1784017702.955256,,,,6382.000000000,407.000000000,0.000000000
1784017702.955279,0.183406577,-0.028882027,0.000000000,,,
1784017702.965267,,,,6376.000000000,410.000000000,0.000000000
1784017702.965281,0.183430552,-0.028882027,0.000000000,,,
1784017702.975217,,,,6372.000000000,414.000000000,0.000000000
1784017702.975230,0.183430552,-0.028905869,0.000000000,,,
1784017702.985271,,,,6354.000000000,402.000000000,0.000000000
1784017702.985284,0.183454514,-0.028882027,0.000000000,,,
1784017702.995380,,,,6395.000000000,426.000000000,0.000000000
1784017702.995441,0.183382615,-0.028882027,0.000000000,,,
1784017703.005575,,,,6397.000000000,438.000000000,0.000000000
1784017703.005592,0.183406577,-0.028882027,0.000000000,,,
1784017703.015310,,,,6407.000000000,436.000000000,0.000000000
1784017703.015322,0.183406577,-0.028882027,0.000000000,,,
1784017703.025367,,,,6286.000000000,348.000000000,0.000000000
1784017703.025379,0.183406577,-0.028905869,0.000000000,,,
1784017703.035419,,,,6376.000000000,392.000000000,0.000000000
1784017703.035445,0.183430552,-0.028882027,0.000000000,,,
1784017703.045519,,,,6282.000000000,337.000000000,0.000000000
1784017703.045570,0.183454514,-0.028882027,0.000000000,,,
1784017703.055499,,,,6348.000000000,375.000000000,0.000000000
1784017703.055515,0.183382615,-0.028882027,0.000000000,,,
1784017703.065479,,,,6356.000000000,393.000000000,0.000000000
1784017703.065492,0.183430552,-0.028882027,0.000000000,,,
1784017703.075278,,,,6360.000000000,392.000000000,0.000000000
1784017703.075290,0.183382615,-0.028882027,0.000000000,,,
1784017703.085191,,,,6372.000000000,395.000000000,0.000000000
1784017703.085204,0.183406577,-0.028882027,0.000000000,,,
1784017703.095315,,,,6406.000000000,432.000000000,0.000000000
1784017703.095350,0.183430552,-0.028882027,0.000000000,,,
1784017703.105270,,,,6355.000000000,406.000000000,0.000000000
1784017703.105292,0.183382615,-0.028905869,0.000000000,,,
1784017703.115299,,,,6354.000000000,408.000000000,0.000000000
1784017703.115313,0.183382615,-0.028858185,0.000000000,,,
1784017703.125166,,,,6329.000000000,354.000000000,0.000000000
1784017703.125180,0.183406577,-0.028882027,0.000000000,,,
1784017703.135223,,,,6329.000000000,392.000000000,0.000000000
1784017703.135238,0.183382615,-0.028882027,0.000000000,,,
1784017703.145341,,,,6339.000000000,391.000000000,0.000000000
1784017703.145373,0.183406577,-0.028882027,0.000000000,,,
1784017703.155280,,,,6362.000000000,428.000000000,0.000000000
1784017703.155305,0.183454514,-0.028882027,0.000000000,,,
1784017703.165235,,,,6351.000000000,415.000000000,0.000000000
1784017703.165243,0.183382615,-0.028882027,0.000000000,,,
1784017703.175224,,,,6402.000000000,415.000000000,0.000000000
1784017703.175238,0.183478490,-0.028858185,0.000000000,,,
1784017703.185167,0.183358639,-0.028882027,0.000000000,,,
1784017703.185181,,,,6351.000000000,402.000000000,0.000000000
1784017703.195287,,,,6345.000000000,404.000000000,0.000000000
1784017703.195304,0.183382615,-0.028905869,0.000000000,,,
1784017703.205205,,,,6368.000000000,411.000000000,0.000000000
1784017703.205212,0.183406577,-0.028882027,0.000000000,,,
1784017703.215211,,,,6376.000000000,424.000000000,0.000000000
1784017703.215221,0.183430552,-0.028882027,0.000000000,,,
1784017703.225181,,,,6359.000000000,414.000000000,0.000000000
1784017703.225186,0.183382615,-0.028882027,0.000000000,,,
1784017703.235187,,,,6306.000000000,371.000000000,0.000000000
1784017703.235195,0.183382615,-0.028882027,0.000000000,,,
1784017703.245302,,,,6341.000000000,350.000000000,0.000000000
1784017703.245316,0.183406577,-0.028905869,0.000000000,,,
1784017703.255162,0.183382615,-0.028858185,0.000000000,,,
1784017703.255170,,,,6444.000000000,451.000000000,0.000000000
1784017703.265208,,,,6328.000000000,376.000000000,0.000000000
1784017703.265216,0.183406577,-0.028905869,0.000000000,,,
1784017703.275226,0.183406577,-0.028858185,0.000000000,,,
1784017703.275238,,,,6366.000000000,395.000000000,0.000000000
1784017703.285182,,,,6379.000000000,431.000000000,0.000000000
1784017703.285189,0.183382615,-0.028882027,0.000000000,,,
1784017703.295109,0.183382615,-0.028882027,0.000000000,,,
1784017703.295135,,,,6394.000000000,428.000000000,0.000000000
1784017703.305055,0.183382615,-0.028882027,0.000000000,,,
1784017703.305065,,,,6391.000000000,436.000000000,0.000000000
1784017703.315125,0.183382615,-0.028882027,0.000000000,,,
1784017703.315138,,,,6368.000000000,416.000000000,0.000000000
1784017703.325093,,,,6366.000000000,424.000000000,0.000000000
1784017703.325106,0.183406577,-0.028882027,0.000000000,,,
1784017703.335109,,,,6344.000000000,384.000000000,0.000000000
1784017703.335120,0.183406577,-0.028882027,0.000000000,,,
1784017703.345323,,,,6324.000000000,387.000000000,0.000000000
1784017703.345337,0.183382615,-0.028858185,0.000000000,,,
1784017703.355174,,,,6332.000000000,403.000000000,0.000000000
1784017703.355183,0.183382615,-0.028905869,0.000000000,,,
1784017703.365244,0.183382615,-0.028882027,0.000000000,,,
1784017703.365437,,,,6351.000000000,399.000000000,0.000000000
1784017703.375323,,,,6333.000000000,363.000000000,0.000000000
1784017703.375337,0.183406577,-0.028882027,0.000000000,,,
1784017703.385302,,,,6341.000000000,360.000000000,0.000000000
1784017703.385308,0.183406577,-0.028882027,0.000000000,,,
1784017703.395256,,,,6388.000000000,431.000000000,0.000000000
1784017703.395269,0.183382615,-0.028882027,0.000000000,,,
1784017703.405210,,,,6343.000000000,392.000000000,0.000000000
1784017703.405232,0.183382615,-0.028882027,0.000000000,,,
1784017703.415192,,,,6383.000000000,412.000000000,0.000000000
1784017703.415199,0.183382615,-0.028905869,0.000000000,,,
1784017703.425213,,,,6319.000000000,381.000000000,0.000000000
1784017703.425220,0.183382615,-0.028905869,0.000000000,,,
1784017703.435182,,,,6403.000000000,416.000000000,0.000000000
1784017703.435192,0.183382615,-0.028905869,0.000000000,,,
1784017703.445302,,,,6394.000000000,432.000000000,0.000000000
1784017703.445313,0.183406577,-0.028882027,0.000000000,,,
1784017703.455399,,,,6315.000000000,361.000000000,0.000000000
1784017703.455413,0.183382615,-0.028858185,0.000000000,,,
1784017703.465395,,,,6325.000000000,377.000000000,0.000000000
1784017703.465410,0.183382615,-0.028905869,0.000000000,,,
1784017703.475360,,,,6345.000000000,379.000000000,0.000000000
1784017703.475366,0.183382615,-0.028882027,0.000000000,,,
1784017703.485266,,,,6380.000000000,414.000000000,0.000000000
1784017703.485274,0.183382615,-0.028882027,0.000000000,,,
1784017703.495239,,,,6356.000000000,389.000000000,0.000000000
1784017703.495251,0.183430552,-0.028882027,0.000000000,,,
1784017703.505410,,,,6398.000000000,427.000000000,0.000000000
1784017703.505418,0.183406577,-0.028882027,0.000000000,,,
1784017703.515352,,,,6393.000000000,430.000000000,0.000000000
1784017703.515368,0.183382615,-0.028858185,0.000000000,,,
1784017703.525420,,,,6360.000000000,383.000000000,0.000000000
1784017703.525426,0.183382615,-0.028905869,0.000000000,,,
1784017703.535156,,,,6403.000000000,457.000000000,0.000000000
1784017703.535167,0.183382615,-0.028905869,0.000000000,,,
1784017703.545159,,,,6340.000000000,395.000000000,0.000000000
1784017703.545170,0.183382615,-0.028858185,0.000000000,,,
1784017703.555221,,,,6388.000000000,440.000000000,0.000000000
1784017703.555232,0.183430552,-0.028882027,0.000000000,,,
1784017703.565158,,,,6325.000000000,379.000000000,0.000000000
1784017703.565167,0.183406577,-0.028882027,0.000000000,,,
1784017703.575216,,,,6324.000000000,377.000000000,0.000000000
1784017703.575229,0.183406577,-0.028905869,0.000000000,,,
1784017703.585107,,,,6406.000000000,434.000000000,0.000000000
1784017703.585116,0.183406577,-0.028905869,0.000000000,,,
1784017703.595250,,,,6362.000000000,396.000000000,0.000000000
1784017703.595269,0.183382615,-0.028905869,0.000000000,,,
1784017703.605300,,,,6405.000000000,439.000000000,0.000000000
1784017703.605309,0.183454514,-0.028882027,0.000000000,,,
1784017703.615216,,,,6376.000000000,419.000000000,0.000000000
1784017703.615229,0.183454514,-0.028882027,0.000000000,,,
1784017703.625138,,,,6370.000000000,403.000000000,0.000000000
1784017703.625146,0.183406577,-0.028905869,0.000000000,,,
1784017703.635117,,,,6401.000000000,424.000000000,0.000000000
1784017703.635127,0.183406577,-0.028905869,0.000000000,,,
1784017703.645108,,,,6344.000000000,377.000000000,0.000000000
1784017703.645121,0.183406577,-0.028882027,0.000000000,,,
1784017703.655503,,,,6375.000000000,422.000000000,0.000000000
1784017703.655509,0.183382615,-0.028882027,0.000000000,,,
1784017703.665146,,,,6306.000000000,350.000000000,0.000000000
1784017703.665151,0.183382615,-0.028882027,0.000000000,,,
1784017703.675120,0.183454514,-0.028882027,0.000000000,,,
1784017703.675128,,,,6308.000000000,352.000000000,0.000000000
1784017703.685248,,,,6354.000000000,418.000000000,0.000000000
1784017703.685256,0.183406577,-0.028882027,0.000000000,,,
1784017703.695210,0.183406577,-0.028905869,0.000000000,,,
1784017703.695223,,,,6370.000000000,396.000000000,0.000000000
1784017703.705230,0.183406577,-0.028882027,0.000000000,,,
1784017703.705240,,,,6401.000000000,450.000000000,0.000000000
1784017703.715222,0.183382615,-0.028882027,0.000000000,,,
1784017703.715235,,,,6411.000000000,414.000000000,0.000000000
1784017703.725205,0.183478490,-0.028882027,0.000000000,,,
1784017703.725214,,,,6359.000000000,404.000000000,0.000000000
1784017703.735137,,,,6360.000000000,403.000000000,0.000000000
1784017703.735146,0.183454514,-0.028905869,0.000000000,,,
1784017703.745272,0.183406577,-0.028905869,0.000000000,,,
1784017703.745284,,,,6358.000000000,410.000000000,0.000000000
1784017703.755097,0.183406577,-0.028882027,0.000000000,,,
1784017703.755111,,,,6394.000000000,418.000000000,0.000000000
1784017703.765184,,,,6320.000000000,375.000000000,0.000000000
1784017703.765196,0.183382615,-0.028905869,0.000000000,,,
1784017703.775223,0.183358639,-0.028882027,0.000000000,,,
1784017703.775236,,,,6364.000000000,406.000000000,0.000000000
1784017703.785158,0.183454514,-0.028882027,0.000000000,,,
1784017703.785165,,,,6290.000000000,295.000000000,0.000000000
1784017703.795201,0.183406577,-0.028882027,0.000000000,,,
1784017703.795211,,,,6362.000000000,408.000000000,0.000000000
1784017703.805063,,,,6315.000000000,381.000000000,0.000000000
1784017703.805070,0.183406577,-0.028882027,0.000000000,,,
1784017703.815177,0.183406577,-0.028882027,0.000000000,,,
1784017703.815186,,,,6384.000000000,438.000000000,0.000000000
1784017703.825247,0.183406577,-0.028882027,0.000000000,,,
1784017703.825261,,,,6368.000000000,414.000000000,0.000000000
1784017703.835110,,,,6380.000000000,428.000000000,0.000000000
1784017703.835119,0.183478490,-0.028882027,0.000000000,,,
1784017703.845157,0.183430552,-0.028905869,0.000000000,,,
1784017703.845168,,,,6372.000000000,411.000000000,0.000000000
1784017703.855232,0.183430552,-0.028905869,0.000000000,,,
1784017703.855246,,,,6417.000000000,475.000000000,0.000000000
1784017703.865188,0.183430552,-0.028905869,0.000000000,,,
1784017703.865203,,,,6384.000000000,445.000000000,0.000000000
1784017703.875214,0.183406577,-0.028905869,0.000000000,,,
1784017703.875221,,,,6316.000000000,361.000000000,0.000000000
1784017703.885082,0.183454514,-0.028905869,0.000000000,,,
1784017703.885091,,,,6294.000000000,340.000000000,0.000000000
1784017703.895187,0.183478490,-0.028882027,0.000000000,,,
1784017703.895196,,,,6339.000000000,410.000000000,0.000000000
1784017703.905091,0.183454514,-0.028905869,0.000000000,,,
1784017703.905102,,,,6374.000000000,431.000000000,0.000000000
1784017703.915093,0.183406577,-0.028905869,0.000000000,,,
1784017703.915106,,,,6306.000000000,342.000000000,0.000000000
1784017703.925101,0.183406577,-0.028905869,0.000000000,,,
1784017703.925108,,,,6382.000000000,449.000000000,0.000000000
1784017703.935079,0.183406577,-0.028882027,0.000000000,,,
1784017703.935087,,,,6335.000000000,414.000000000,0.000000000
1784017703.945229,0.183454514,-0.028882027,0.000000000,,,
1784017703.945242,,,,6366.000000000,418.000000000,0.000000000
1784017703.955231,0.183478490,-0.028882027,0.000000000,,,
1784017703.955243,,,,6331.000000000,379.000000000,0.000000000
1784017703.965114,0.183430552,-0.028882027,0.000000000,,,
1784017703.965127,,,,6344.000000000,393.000000000,0.000000000
1784017703.975176,0.183430552,-0.028882027,0.000000000,,,
1784017703.975189,,,,6379.000000000,427.000000000,0.000000000
1784017703.985003,0.183406577,-0.028882027,0.000000000,,,
1784017703.985016,,,,6270.000000000,350.000000000,0.000000000
1784017703.995183,,,,6293.000000000,346.000000000,0.000000000
1784017703.995192,0.183454514,-0.028882027,0.000000000,,,
1784017704.005039,0.183478490,-0.028882027,0.000000000,,,
1784017704.005047,,,,6323.000000000,383.000000000,0.000000000
1784017704.015049,,,,6349.000000000,388.000000000,0.000000000
1784017704.015057,0.183454514,-0.028882027,0.000000000,,,
1784017704.025049,,,,6337.000000000,379.000000000,0.000000000
