__time,/debug/pb,/debug/pr,/debug/theta_g,/debug/theta_t,__time,acc_g,vel_g
1784041386.422709,7797.000000000,375.000000000,0.480375677,0.039092544,1784041386.422708988,-0.177588299,-0.001188028
1784041386.432645,7796.000000000,379.000000000,0.480351716,0.039092544,1784041386.432645082,-0.243982047,-0.002438817
1784041386.442977,7797.000000000,391.000000000,0.480327755,0.039092544,1784041386.442976952,-0.058044404,-0.002364456
1784041386.452635,7793.000000000,373.000000000,0.480327755,0.039116513,1784041386.452635050,0.062039176,-0.001198612
1784041386.462714,7788.000000000,375.000000000,0.480447590,0.039116513,1784041386.462713957,0.427423120,0.006071597
1784041386.472710,7784.000000000,376.000000000,0.480399638,0.039092544,1784041386.472709894,0.238087546,0.003580845
1784041386.482768,7768.000000000,372.000000000,0.480351716,0.039092544,1784041386.482768059,-0.541173057,-0.004780885
1784041386.492765,7768.000000000,337.000000000,0.480351716,0.039116513,1784041386.492764950,-0.297689290,-0.002389472
1784041386.502749,7793.000000000,393.000000000,0.480351716,0.039116513,1784041386.502748966,0.239269800,0.000000000
1784041386.512702,7799.000000000,361.000000000,0.480327755,0.039140478,1784041386.512701988,0.059569273,-0.001201866
1784041386.522807,7787.000000000,365.000000000,0.480423629,0.039140478,1784041386.522806883,0.178750025,0.003585310
1784041386.532766,7818.000000000,387.000000000,0.480399638,0.039116513,1784041386.532766104,0.238462563,0.003582675
1784041386.542641,7797.000000000,414.000000000,0.480351716,0.039092544,1784041386.542640924,-0.363569206,-0.003625736
1784041386.552680,7777.000000000,371.000000000,0.480351716,0.039092544,1784041386.552680016,-0.300751556,-0.002406465
1784041386.562579,7818.000000000,393.000000000,0.480351716,0.039140478,1784041386.562578917,0.181850622,0.000000000
1784041386.572688,7779.000000000,357.000000000,0.480351716,0.039116513,1784041386.572688103,0.120273189,0.000000000
1784041386.582798,7773.000000000,367.000000000,0.480423629,0.039116513,1784041386.582798004,0.175903338,0.003556647
1784041386.592656,7796.000000000,388.000000000,0.480399638,0.039068576,1784041386.592655897,0.120189240,0.002399943
1784041386.602671,7796.000000000,388.000000000,0.480375677,0.039092544,1784041386.602670908,-0.300387781,-0.002412931
1784041386.612644,7772.000000000,376.000000000,0.480375677,0.039092544,1784041386.612643957,-0.180045934,-0.001198783
1784041386.622624,7772.000000000,375.000000000,0.480351716,0.039140478,1784041386.622623920,0.060745495,-0.001200846
1784041386.632854,7795.000000000,356.000000000,0.480447590,0.039140478,1784041386.632853985,0.235391207,0.003558367
1784041386.642587,7763.000000000,338.000000000,0.480423629,0.039116513,1784041386.642586946,0.240612646,0.003602396
1784041386.652506,7791.000000000,371.000000000,0.480423629,0.039068576,1784041386.652506113,-0.243098845,-0.001219216
1784041386.662550,7792.000000000,395.000000000,0.480351716,0.039092544,1784041386.662549973,-0.360889549,-0.003602224
1784041386.672763,7765.000000000,344.000000000,0.480351716,0.039092544,1784041386.672763109,-0.115072555,-0.003550158
1784041386.682555,7796.000000000,360.000000000,0.480351716,0.039140478,1784041386.682554960,0.180068427,0.000000000
1784041386.692595,7807.000000000,373.000000000,0.480327755,0.039140478,1784041386.692595005,0.118088682,-0.001208180
1784041386.702754,7796.000000000,379.000000000,0.480423629,0.039068576,1784041386.702754021,0.176264802,0.003560299
1784041386.712654,7792.000000000,342.000000000,0.480399638,0.039068576,1784041386.712654114,0.238881432,0.003583569
1784041386.722768,7787.000000000,357.000000000,0.480375677,0.039092544,1784041386.722768068,-0.297606608,-0.002395943
1784041386.732798,7788.000000000,367.000000000,0.480351716,0.039140478,1784041386.732798100,-0.295996478,-0.002378980
1784041386.742691,7792.000000000,358.000000000,0.480327755,0.039140478,1784041386.742691040,-0.000473236,-0.002405371
1784041386.752832,7789.000000000,350.000000000,0.480327755,0.039116513,1784041386.752831936,0.059047596,-0.001196030
1784041386.762843,7792.000000000,360.000000000,0.480423629,0.039068576,1784041386.762842894,0.355434774,0.004757468
1784041386.772745,7788.000000000,365.000000000,0.480399638,0.039068576,1784041386.772744894,0.241335261,0.003609784
1784041386.782755,7788.000000000,365.000000000,0.480375677,0.039068576,1784041386.782754898,-0.359860602,-0.002408164
1784041386.793050,7773.000000000,381.000000000,0.480351716,0.039164446,1784041386.793050051,-0.294027386,-0.002360208
1784041386.802808,7765.000000000,375.000000000,0.480351716,0.039140478,1784041386.802808046,0.060503489,-0.001194878
1784041386.812880,7831.000000000,380.000000000,0.480327755,0.039068576,1784041386.812880039,0.058087989,-0.001208296
