__time,/vehicle/loader_joint_angles/data[0],/vehicle/loader_joint_angles/data[1],/vehicle/loader_joint_angles/layout/data_offset,/vehicle/loader_joint_pressures/data[0],/vehicle/loader_joint_pressures/data[1],/vehicle/loader_joint_pressures/layout/data_offset,lift,tilt
1782647002.903419,0.678618729,0.102009729,0.000000000,,,,38.882021919,5.844731852
1782647002.913249,,,,5466.000000000,344.000000000,0.000000000,,
1782647002.913274,0.679337800,0.102153540,0.000000000,,,,38.923221655,5.852971628
1782647002.923103,,,,5462.000000000,324.000000000,0.000000000,,
1782647002.923128,0.679937005,0.102345280,0.000000000,,,,38.957553630,5.863957570
1782647002.933426,,,,5458.000000000,375.000000000,0.000000000,,
1782647002.933495,0.680512249,0.102656871,0.000000000,,,,38.990512735,5.881810419
1782647002.943266,,,,5442.000000000,340.000000000,0.000000000,,
1782647002.943297,0.681303203,0.102848619,0.000000000,,,,39.035831079,5.892796788
1782647002.953149,,,,5494.000000000,360.000000000,0.000000000,,
1782647002.953182,0.681878448,0.103040367,0.000000000,,,,39.068790185,5.903783156
1782647002.963226,,,,5326.000000000,329.000000000,0.000000000,,
1782647002.963241,0.682477653,0.103423864,0.000000000,,,,39.103122159,5.925755893
1782647002.973026,,,,5450.000000000,372.000000000,0.000000000,,
1782647002.973041,0.683196723,0.103591643,0.000000000,,,,39.144321895,5.935368966
1782647002.983267,,,,5568.000000000,349.000000000,0.000000000,,
1782647002.983302,0.683795929,0.103879265,0.000000000,,,,39.178653870,5.951848519
1782647002.993341,,,,5427.000000000,391.000000000,0.000000000,,
1782647002.993376,0.684586883,0.104118951,0.000000000,,,,39.223972214,5.965581479
1782647003.003321,,,,5447.000000000,345.000000000,0.000000000,,
1782647003.003365,0.685138166,0.104334667,0.000000000,,,,39.255558450,5.977941144
1782647003.013263,,,,5476.000000000,372.000000000,0.000000000,,
1782647003.013287,0.685737371,0.104550384,0.000000000,,,,39.289890425,5.990300809
1782647003.023079,,,,5402.000000000,364.000000000,0.000000000,,
1782647003.023102,0.686528325,0.104790069,0.000000000,,,,39.335208768,6.004033769
1782647003.033265,,,,5395.000000000,310.000000000,0.000000000,,
1782647003.033310,0.687103570,0.105053715,0.000000000,,,,39.368167874,6.019139599
1782647003.043280,,,,5605.000000000,385.000000000,0.000000000,,
1782647003.043296,0.687654853,0.105245464,0.000000000,,,,39.399754111,6.030125968
1782647003.053245,,,,5485.000000000,389.000000000,0.000000000,,
1782647003.053268,0.688517690,0.105557054,0.000000000,,,,39.449191061,6.047978817
1782647003.063249,,,,5383.000000000,341.000000000,0.000000000,,
1782647003.063284,0.689092934,0.105796739,0.000000000,,,,39.482150167,6.061711777
1782647003.073267,,,,5388.000000000,350.000000000,0.000000000,,
1782647003.073312,0.689644217,0.105964519,0.000000000,,,,39.513736404,6.071324850
1782647003.083327,,,,5473.000000000,348.000000000,0.000000000,,
1782647003.083387,0.690387249,0.106180236,0.000000000,,,,39.556309009,6.083684514
1782647003.093263,,,,5392.000000000,350.000000000,0.000000000,,
1782647003.093292,0.691178203,0.106515795,0.000000000,,,,39.601627352,6.102910659
1782647003.103341,,,,5466.000000000,349.000000000,0.000000000,,
1782647003.103385,0.691753447,0.106683575,0.000000000,,,,39.634586458,6.112523732
1782647003.113318,,,,5547.000000000,379.000000000,0.000000000,,
1782647003.113363,0.692352653,0.106899291,0.000000000,,,,39.668918433,6.124883397
1782647003.123221,,,,5312.000000000,299.000000000,0.000000000,,
1782647003.123262,0.692951858,0.107258819,0.000000000,,,,39.703250408,6.145482838
1782647003.133266,,,,5342.000000000,349.000000000,0.000000000,,
1782647003.133299,0.693694890,0.107378662,0.000000000,,,,39.745823013,6.152349318
1782647003.143323,,,,5521.000000000,350.000000000,0.000000000,,
1782647003.143368,0.694270134,0.107570402,0.000000000,,,,39.778782118,6.163335260
1782647003.153369,,,,5439.000000000,328.000000000,0.000000000,,
1782647003.153413,0.694869339,0.107953899,0.000000000,,,,39.813114093,6.185307997
1782647003.163279,,,,5457.000000000,352.000000000,0.000000000,,
1782647003.163313,0.695660293,0.108121678,0.000000000,,,,39.858432437,6.194921069
1782647003.173235,,,,5474.000000000,337.000000000,0.000000000,,
1782647003.173270,0.696235538,0.108289458,0.000000000,,,,39.891391542,6.204534142
1782647003.183252,,,,5447.000000000,375.000000000,0.000000000,,
1782647003.183293,0.696810782,0.108648986,0.000000000,,,,39.924350648,6.225133583
1782647003.193269,,,,5414.000000000,360.000000000,0.000000000,,
1782647003.193312,0.697553813,0.108816765,0.000000000,,,,39.966923253,6.234746655
1782647003.203116,,,,5489.000000000,348.000000000,0.000000000,,
1782647003.203145,0.698416650,0.109176293,0.000000000,,,,40.016360204,6.255346096
1782647003.213251,,,,5552.000000000,340.000000000,0.000000000,,
1782647003.213285,0.698991895,0.109415978,0.000000000,,,,40.049319310,6.269079057
1782647003.223105,,,,5418.000000000,353.000000000,0.000000000,,
1782647003.223153,0.699567139,0.109607726,0.000000000,,,,40.082278415,6.280065426
1782647003.233240,,,,5368.000000000,340.000000000,0.000000000,,
1782647003.233272,0.700334132,0.109847412,0.000000000,,,,40.126223890,6.293798386
1782647003.243246,,,,5468.000000000,319.000000000,0.000000000,,
1782647003.243281,0.700933337,0.110063128,0.000000000,,,,40.160555864,6.306158051
1782647003.253200,,,,5352.000000000,297.000000000,0.000000000,,
1782647003.253232,0.701556563,0.110302806,0.000000000,,,,40.196264124,6.319890585
1782647003.263269,,,,5470.000000000,354.000000000,0.000000000,,
1782647003.263313,0.702299595,0.110542491,0.000000000,,,,40.238836729,6.333623545
1782647003.273355,,,,5614.000000000,349.000000000,0.000000000,,
1782647003.273389,0.702898800,0.110830113,0.000000000,,,,40.273168703,6.350103098
1782647003.283153,,,,5400.000000000,307.000000000,0.000000000,,
1782647003.283188,0.703426063,0.111045830,0.000000000,,,,40.303378656,6.362462763
1782647003.293256,,,,5309.000000000,349.000000000,0.000000000,,
1782647003.293302,0.704121172,0.111237578,0.000000000,,,,40.343205522,6.373449131
1782647003.303300,,,,5351.000000000,326.000000000,0.000000000,,
1782647003.303332,0.704696417,0.111453295,0.000000000,,,,40.376164628,6.385808796
1782647003.313184,,,,5403.000000000,344.000000000,0.000000000,,
1782647003.313211,0.705247700,0.111788854,0.000000000,,,,40.407750865,6.405034941
1782647003.323117,,,,5279.000000000,293.000000000,0.000000000,,
1782647003.323155,0.705990732,0.111956634,0.000000000,,,,40.450323470,6.414648014
1782647003.333374,,,,5281.000000000,301.000000000,0.000000000,,
1782647003.333444,0.706517994,0.112100445,0.000000000,,,,40.480533422,6.422887790
1782647003.343229,,,,5329.000000000,299.000000000,0.000000000,,
1782647003.343263,0.707021356,0.112412035,0.000000000,,,,40.509373920,6.440740639
1782647003.353270,,,,5453.000000000,295.000000000,0.000000000,,
1782647003.353315,0.707716465,0.112651721,0.000000000,,,,40.549200787,6.454473600
1782647003.363308,,,,5273.000000000,291.000000000,0.000000000,,
1782647003.363353,0.708219767,0.112891398,0.000000000,,,,40.578037870,6.468206133
1782647003.373219,,,,5092.000000000,260.000000000,0.000000000,,
1782647003.373247,0.708699167,0.112915367,0.000000000,,,,40.605505499,6.469579429
1782647003.383234,,,,5039.000000000,317.000000000,0.000000000,,
1782647003.383269,0.709250391,0.113107115,0.000000000,,,,40.637088320,6.480565798
1782647003.393274,,,,5071.000000000,266.000000000,0.000000000,,
1782647003.393318,0.709681869,0.113394737,0.000000000,,,,40.661810211,6.497045351
1782647003.403328,,,,5129.000000000,309.000000000,0.000000000,,
1782647003.403371,0.710281074,0.113514580,0.000000000,,,,40.696142185,6.503911831
1782647003.413219,,,,5184.000000000,291.000000000,0.000000000,,
1782647003.413244,0.710712492,0.113682359,0.000000000,,,,40.720860661,6.513524904
1782647003.423027,,,,5118.000000000,328.000000000,0.000000000,,
1782647003.423049,0.711095989,0.113802202,0.000000000,,,,40.742833398,6.520391384
1782647003.433232,,,,4979.000000000,279.000000000,0.000000000,,
1782647003.433265,0.711647272,0.113946013,0.000000000,,,,40.774419635,6.528631160
1782647003.443115,,,,4982.000000000,328.000000000,0.000000000,,
1782647003.443141,0.712030768,0.114113793,0.000000000,,,,40.796392372,6.538244233
1782647003.453206,,,,5164.000000000,333.000000000,0.000000000,,
1782647003.453241,0.712414265,0.114425384,0.000000000,,,,40.818365109,6.556097082
1782647003.463250,,,,5238.000000000,326.000000000,0.000000000,,
1782647003.463295,0.712941587,0.114545226,0.000000000,,,,40.848578476,6.562963562
1782647003.473222,,,,5187.000000000,322.000000000,0.000000000,,
1782647003.473268,0.713301063,0.114617132,0.000000000,,,,40.869174929,6.567083450
1782647003.483364,,,,5102.000000000,338.000000000,0.000000000,,
1782647003.483434,0.713588715,0.114713006,0.000000000,,,,40.885656189,6.572576635
1782647003.493054,,,,5009.000000000,330.000000000,0.000000000,,
1782647003.493077,0.713948250,0.114808880,0.000000000,,,,40.906256057,6.578069819
1782647003.503252,,,,5061.000000000,349.000000000,0.000000000,,
1782647003.503294,0.714259803,0.115000628,0.000000000,,,,40.924106772,6.589056188
1782647003.513274,,,,5135.000000000,348.000000000,0.000000000,,
1782647003.513310,0.714547455,0.115120471,0.000000000,,,,40.940588032,6.595922668
1782647003.523026,,,,5271.000000000,354.000000000,0.000000000,,
1782647003.523045,0.714763165,0.115216345,0.000000000,,,,40.952947270,6.601415852
1782647003.533265,,,,5123.000000000,364.000000000,0.000000000,,
1782647003.533310,0.715002835,0.115216345,0.000000000,,,,40.966679377,6.601415852
1782647003.543235,,,,4897.000000000,299.000000000,0.000000000,,
1782647003.543265,0.715218544,0.115336187,0.000000000,,,,40.979038615,6.608282333
1782647003.553133,,,,4883.000000000,336.000000000,0.000000000,,
1782647003.553159,0.715410292,0.115432054,0.000000000,,,,40.990024983,6.613775090
1782647003.563232,,,,4978.000000000,309.000000000,0.000000000,,
1782647003.563269,0.715578079,0.115503959,0.000000000,,,,40.999638483,6.617894978
1782647003.573234,,,,4990.000000000,328.000000000,0.000000000,,
1782647003.573279,0.715793788,0.115551896,0.000000000,,,,41.011997720,6.620641570
1782647003.583264,,,,5102.000000000,358.000000000,0.000000000,,
1782647003.583294,0.715913653,0.115551896,0.000000000,,,,41.018865481,6.620641570
1782647003.593147,,,,5037.000000000,369.000000000,0.000000000,,
1782647003.593180,0.715913653,0.115599833,0.000000000,,,,41.018865481,6.623388162
1782647003.603177,,,,4833.000000000,305.000000000,0.000000000,,
1782647003.603221,0.716129363,0.115671739,0.000000000,,,,41.031224719,6.627508051
1782647003.613264,,,,4869.000000000,349.000000000,0.000000000,,
1782647003.613308,0.716225266,0.115719676,0.000000000,,,,41.036719611,6.630254643
1782647003.623095,,,,5048.000000000,371.000000000,0.000000000,,
1782647003.623135,0.716297150,0.115791582,0.000000000,,,,41.040838218,6.634374531
1782647003.633147,,,,5174.000000000,388.000000000,0.000000000,,
1782647003.633182,0.716392994,0.115791582,0.000000000,,,,41.046329695,6.634374531
1782647003.643167,,,,5119.000000000,380.000000000,0.000000000,,
1782647003.643212,0.716416955,0.115791582,0.000000000,,,,41.047702564,6.634374531
1782647003.653282,,,,5053.000000000,363.000000000,0.000000000,,
1782647003.653328,0.716440976,0.115815550,0.000000000,,,,41.049078849,6.635747827
1782647003.663174,,,,4978.000000000,361.000000000,0.000000000,,
1782647003.663190,0.716392994,0.115815550,0.000000000,,,,41.046329695,6.635747827
1782647003.673197,,,,5008.000000000,387.000000000,0.000000000,,
1782647003.673232,0.716392994,0.115839519,0.000000000,,,,41.046329695,6.637121123
1782647003.683264,,,,5067.000000000,380.000000000,0.000000000,,
