__time,/debug_geometry/a,/debug_geometry/b,/debug_geometry/c,/debug_geometry/d,/debug_geometry/e,/debug_geometry/f,/debug_geometry/fc,/debug_geometry/lw,/debug_geometry/median_pb,/debug_geometry/median_pr,/debug_geometry/offset_pb,/debug_geometry/offset_pr,/debug_geometry/pb,/debug_geometry/pr,/debug_geometry/raw_pb,/debug_geometry/raw_pr,/debug_geometry/theta_g,/debug_geometry/theta_t,/debug_geometry/w,omega_g
1782905037.858620,0.000000000,0.155391770,0.650244261,0.925987271,-0.068888605,0.592063847,11974.795486156,3.142591916,4577.000000000,417.000000000,4305.863672691,380.000000000,330987.062971038,45167.394024476,4569.000000000,426.000000000,-0.643894655,1.241995947,229.974483082,0.000000000
1782905037.868489,0.000000000,0.155406472,0.650328486,0.925987845,-0.068888501,0.592063847,12008.976216769,3.142591916,4577.000000000,416.000000000,4305.863672691,380.000000000,330987.062971038,43946.653645436,4580.000000000,414.000000000,-0.643894655,1.242019789,230.630919834,0.000000000
1782905037.878828,0.000000000,0.155406255,0.650327243,0.925987845,-0.068898111,0.592057115,12008.976216769,3.142535376,4577.000000000,416.000000000,4305.863672691,380.000000000,330987.062971038,43946.653645436,4512.000000000,360.000000000,-0.643918624,1.242019789,230.632446889,-0.002318258
1782905037.888867,0.000000000,0.155406038,0.650326001,0.925987845,-0.068907720,0.592050383,11996.591866043,3.142478835,4576.000000000,415.000000000,4305.817296453,380.000000000,329822.935937542,42725.913266396,4552.000000000,380.000000000,-0.643942592,1.242019789,230.396130878,-0.002387519
1782905037.898606,0.000000000,0.155421035,0.650411903,0.925988429,-0.068907615,0.592050383,11998.856429824,3.142478835,4576.000000000,415.000000000,4305.770919602,380.000000000,329879.550032076,42725.913266396,4560.000000000,397.000000000,-0.643942592,1.242044107,230.439622124,0.000000000
1782905037.908504,0.000000000,0.155406472,0.650328486,0.925987845,-0.068888501,0.592063847,11998.856429824,3.142591916,4576.000000000,415.000000000,4305.770919602,380.000000000,329879.550032076,42725.913266396,4600.000000000,432.000000000,-0.643894655,1.242019789,230.436570563,0.004843129
1782905037.918593,0.000000000,0.155406472,0.650328486,0.925987845,-0.068888501,0.592063847,12043.156947382,3.142591916,4577.000000000,415.000000000,4305.863672691,380.000000000,330987.062971038,42725.913266396,4595.000000000,423.000000000,-0.643894655,1.242019789,231.287356586,0.000000000
1782905037.929056,0.000000000,0.155406472,0.650328486,0.925987845,-0.068888501,0.592063847,12043.156947382,3.142591916,4577.000000000,415.000000000,4305.863672691,380.000000000,330987.062971038,42725.913266396,4553.000000000,399.000000000,-0.643894655,1.242019789,231.287356586,0.000000000
1782905037.938689,0.000000000,0.155406255,0.650327243,0.925987845,-0.068898111,0.592057115,12043.156947382,3.142535376,4577.000000000,415.000000000,4305.863672691,380.000000000,330987.062971038,42725.913266396,4552.000000000,393.000000000,-0.643918624,1.242019789,231.288887988,-0.002488151
1782905037.948573,0.000000000,0.155406255,0.650327243,0.925987845,-0.068898111,0.592057115,12045.421481204,3.142535376,4577.000000000,415.000000000,4305.817296453,380.000000000,331043.676316582,42725.913266396,4549.000000000,391.000000000,-0.643918624,1.242019789,231.332378371,0.000000000
1782905037.958614,0.000000000,0.155406255,0.650327243,0.925987845,-0.068898111,0.592057115,12028.331115898,3.142535376,4577.000000000,415.500000000,4305.817296453,380.000000000,331043.676316582,43336.283455916,4552.000000000,415.000000000,-0.643918624,1.242019789,231.004157822,0.000000000
1782905037.968712,0.000000000,0.155406255,0.650327243,0.925987845,-0.068898111,0.592057115,12011.240750591,3.142535376,4577.000000000,416.000000000,4305.817296453,380.000000000,331043.676316582,43946.653645436,4599.000000000,430.000000000,-0.643918624,1.242019789,230.675937273,0.000000000
1782905037.979203,0.000000000,0.155406255,0.650327243,0.925987845,-0.068898111,0.592057115,11979.501500736,3.142535376,4576.000000000,415.500000000,4305.817296453,380.000000000,329822.935937542,43336.283455916,4556.000000000,373.000000000,-0.643918624,1.242019789,230.066384824,0.000000000
1782905037.988750,0.000000000,0.155406472,0.650328486,0.925987845,-0.068888501,0.592063847,11916.023001026,3.142591916,4574.000000000,414.500000000,4305.817296453,380.000000000,327381.455179462,42115.543076876,4545.000000000,384.000000000,-0.643894655,1.242019789,228.845764692,0.002510645
