__time,/debug_geometry/a,/debug_geometry/b,/debug_geometry/c,/debug_geometry/d,/debug_geometry/e,/debug_geometry/f,/debug_geometry/fc,/debug_geometry/lw,/debug_geometry/w
1782808472.320333,0.000000000,0.248098824,0.996844480,0.920074476,0.156517761,0.000557729,74155.007324921,3.918535449,10.554555026
1782808472.330279,0.000000000,0.248098824,0.996844480,0.920074476,0.156517761,0.000557729,74088.209342151,3.918535449,10.545047604
1782808472.340112,0.000000000,0.248082899,0.996807983,0.920077046,0.156509481,0.000557737,74063.794534571,3.918528451,10.541746188
1782808472.350219,0.000000000,0.248098824,0.996844480,0.920074476,0.156517761,0.000557729,74057.348094598,3.918535449,10.540655092
1782808472.360324,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,74100.416745942,3.918528451,10.546958749
1782808472.370159,0.000000000,0.248098824,0.996844480,0.920074476,0.156517761,0.000557729,74035.374767775,3.918535449,10.537527607
1782808472.380095,0.000000000,0.248082285,0.996806576,0.920077046,0.156518180,0.000557729,74100.416745942,3.918535449,10.546785095
1782808472.390144,0.000000000,0.248098824,0.996844480,0.920074476,0.156517761,0.000557729,74127.273034281,3.918535449,10.550607577
1782808472.400096,0.000000000,0.248082899,0.996807983,0.920077046,0.156509481,0.000557737,74127.273034281,3.918528451,10.550781294
1782808472.410116,0.000000000,0.248082899,0.996807983,0.920077046,0.156509481,0.000557737,74179.422132502,3.918528451,10.558203849
1782808472.420298,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,74179.422132502,3.918528451,10.558203849
1782808472.430171,0.000000000,0.248098824,0.996844480,0.920074476,0.156517761,0.000557729,74115.943632792,3.918535449,10.548995052
1782808472.440335,0.000000000,0.248098824,0.996844480,0.920074476,0.156517761,0.000557729,74176.102649442,3.918535449,10.557557544
1782808472.450124,0.000000000,0.248082285,0.996806576,0.920077046,0.156518180,0.000557729,74210.283380055,3.918535449,10.562422521
1782808472.460139,0.000000000,0.248082899,0.996807983,0.920077046,0.156509481,0.000557737,74210.283380055,3.918528451,10.562596433
1782808472.470104,0.000000000,0.248098824,0.996844480,0.920074476,0.156517761,0.000557729,74213.602863115,3.918535449,10.562894987
1782808472.480100,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,74161.453764894,3.918528451,10.555646351
1782808472.490106,0.000000000,0.248098824,0.996844480,0.920074476,0.156517761,0.000557729,74164.773247953,3.918535449,10.555945020
1782808472.500142,0.000000000,0.248082285,0.996806576,0.920077046,0.156518180,0.000557729,74112.624149732,3.918535449,10.548522587
1782808472.510110,0.000000000,0.248098824,0.996844480,0.920074476,0.156517761,0.000557729,74112.624149732,3.918535449,10.548522587
1782808472.520121,0.000000000,0.248082899,0.996807983,0.920077046,0.156509481,0.000557737,74112.624149732,3.918528451,10.548696270
1782808472.530127,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,74164.773247953,3.918528451,10.556118824
1782808472.540224,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,74164.773247953,3.918528451,10.556118824
1782808472.550298,0.000000000,0.248098824,0.996844480,0.920074476,0.156517761,0.000557729,74130.592517340,3.918535449,10.551080043
1782808472.560585,0.000000000,0.248098824,0.996844480,0.920074476,0.156517761,0.000557729,74127.273034281,3.918535449,10.550607577
1782808472.570151,0.000000000,0.248098824,0.996844480,0.920074476,0.156517761,0.000557729,74127.273034281,3.918535449,10.550607577
1782808472.580317,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,74127.273034281,3.918528451,10.550781294
1782808472.590189,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,74164.773247953,3.918528451,10.556118824
1782808472.600167,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,74115.943632792,3.918528451,10.549168743
1782808472.610115,0.000000000,0.248098824,0.996844480,0.920074476,0.156517761,0.000557729,74018.284402469,3.918535449,10.535095118
1782808472.620122,0.000000000,0.248098824,0.996844480,0.920074476,0.156517761,0.000557729,73941.720496667,3.918535449,10.524197702
1782808472.630187,0.000000000,0.248098824,0.996844480,0.920074476,0.156517761,0.000557729,73917.305689086,3.918535449,10.520722719
1782808472.640112,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,74014.964919409,3.918528451,10.534796107
1782808472.650615,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73920.625172146,3.918528451,10.521368417
1782808472.660226,0.000000000,0.248098824,0.996844480,0.920074476,0.156517761,0.000557729,73749.721519080,3.918535449,10.496870299
1782808472.670097,0.000000000,0.248098824,0.996844480,0.920074476,0.156517761,0.000557729,73721.987228439,3.918535449,10.492922850
1782808472.680167,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73721.987228439,3.918521451,10.493268385
1782808472.690203,0.000000000,0.248082899,0.996807983,0.920077046,0.156509481,0.000557737,73728.626245694,3.918528451,10.494040571
1782808472.700466,0.000000000,0.248082899,0.996807983,0.920077046,0.156509481,0.000557737,73725.306711499,3.918528451,10.493568091
1782808472.710102,0.000000000,0.248098824,0.996844480,0.920074476,0.156517761,0.000557729,73725.306711499,3.918535449,10.493395316
1782808472.720155,0.000000000,0.248098824,0.996844480,0.920074476,0.156517761,0.000557729,73721.987228439,3.918535449,10.492922850
1782808472.730134,0.000000000,0.248098824,0.996844480,0.920074476,0.156517761,0.000557729,73721.987228439,3.918535449,10.492922850
1782808472.740275,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73721.987228439,3.918521451,10.493268385
1782808472.750149,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73728.626245694,3.918521451,10.494213354
1782808472.760177,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73704.211438113,3.918528451,10.490565530
1782808472.770140,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73627.647481176,3.918528451,10.479667928
1782808472.780140,0.000000000,0.248098824,0.996844480,0.920074476,0.156517761,0.000557729,73666.711173305,3.918535449,10.485055355
1782808472.790167,0.000000000,0.248098824,0.996844480,0.920074476,0.156517761,0.000557729,73624.327998116,3.918535449,10.479022916
1782808472.800093,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73624.327998116,3.918521451,10.479367994
1782808472.810211,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73670.030707500,3.918521451,10.485873119
1782808472.820241,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73630.967015371,3.918528451,10.480140408
1782808472.830361,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73666.711173305,3.918528451,10.485227993
1782808472.840508,0.000000000,0.248098824,0.996844480,0.920074476,0.156517761,0.000557729,73681.360057854,3.918535449,10.487140345
1782808472.850287,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73663.391690246,3.918521451,10.484928150
1782808472.860124,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73630.967015371,3.918521451,10.480312962
1782808472.870136,0.000000000,0.248082899,0.996807983,0.920077046,0.156509481,0.000557737,73630.967015371,3.918528451,10.480140408
1782808472.880152,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73627.647481176,3.918528451,10.479667928
1782808472.890089,0.000000000,0.248098824,0.996844480,0.920074476,0.156517761,0.000557729,73627.647481176,3.918535449,10.479495382
1782808472.900204,0.000000000,0.248098210,0.996843073,0.920074476,0.156526460,0.000557721,73592.588748261,3.918542444,10.474332974
1782808472.910100,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73572.178951030,3.918521451,10.471945324
1782808472.920087,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73599.227765516,3.918521451,10.475795335
1782808472.930625,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73582.137400209,3.918521451,10.473362767
1782808472.940309,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73599.227765516,3.918528451,10.475622855
1782808472.950137,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73578.817866014,3.918528451,10.472717846
1782808472.960128,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73544.637135401,3.918521451,10.468025141
1782808472.970256,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73513.775938983,3.918521451,10.463632492
1782808472.980305,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73513.775938983,3.918521451,10.463632492
1782808472.990198,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73499.127054435,3.918528451,10.461375188
1782808473.000096,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73495.807520240,3.918528451,10.460902708
1782808473.010166,0.000000000,0.248098824,0.996844480,0.920074476,0.156517761,0.000557729,73495.807520240,3.918535449,10.460730470
1782808473.020189,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73492.488037180,3.918521451,10.460602464
1782808473.030234,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73499.127054435,3.918521451,10.461547433
1782808473.040153,0.000000000,0.248082899,0.996807983,0.920077046,0.156509481,0.000557737,73533.307785048,3.918528451,10.466240245
1782808473.050094,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73632.530442692,3.918528451,10.480362936
1782808473.060180,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73634.971923450,3.918521451,10.480883004
1782808473.070124,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73655.381822952,3.918521451,10.483788060
1782808473.080238,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73606.552207790,3.918521451,10.476837865
1782808473.090251,0.000000000,0.248082899,0.996807983,0.920077046,0.156509481,0.000557737,73623.642573097,3.918528451,10.479097896
1782808473.100260,0.000000000,0.248082899,0.996807983,0.920077046,0.156509481,0.000557737,73620.323038902,3.918528451,10.478625415
1782808473.110198,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73547.078616159,3.918528451,10.468200293
1782808473.120293,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73598.349712079,3.918521451,10.475670357
1782808473.130180,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73552.839631112,3.918521451,10.469192649
1782808473.140137,0.000000000,0.248084128,0.996810801,0.920077046,0.156492062,0.000557754,73596.786284758,3.918514431,10.475620729
1782808473.150132,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73600.114127827,3.918528451,10.475749014
1782808473.160586,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73661.828211789,3.918528451,10.484532985
1782808473.170110,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73696.008942402,3.918521451,10.489570749
1782808473.180246,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73689.562553565,3.918521451,10.488653198
1782808473.190161,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73645.615899919,3.918521451,10.482398021
1782808473.200100,0.000000000,0.248082899,0.996807983,0.920077046,0.156509481,0.000557737,73689.562553565,3.918528451,10.488480506
1782808473.210106,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73686.243019370,3.918528451,10.488008025
1782808473.220095,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73696.008942402,3.918528451,10.489398042
1782808473.230397,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73661.828211789,3.918521451,10.484705612
1782808473.240264,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73665.147745984,3.918521451,10.485178100
1782808473.250190,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73699.328476597,3.918521451,10.490043237
1782808473.260246,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73699.328476597,3.918528451,10.489870522
1782808473.270280,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73696.008942402,3.918528451,10.489398042
1782808473.280184,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73696.008942402,3.918528451,10.489398042
1782808473.290240,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73696.008942402,3.918521451,10.489570749
1782808473.300234,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73699.328476597,3.918521451,10.490043237
1782808473.310202,0.000000000,0.248082899,0.996807983,0.920077046,0.156509481,0.000557737,73699.328476597,3.918528451,10.489870522
1782808473.320534,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73661.828211789,3.918528451,10.484532985
1782808473.330349,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73696.008942402,3.918521451,10.489570749
1782808473.340280,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73699.328476597,3.918521451,10.490043237
1782808473.350240,0.000000000,0.248082899,0.996807983,0.920077046,0.156509481,0.000557737,73665.147745984,3.918528451,10.485005465
1782808473.360346,0.000000000,0.248082899,0.996807983,0.920077046,0.156509481,0.000557737,73588.583789047,3.918528451,10.474107862
1782808473.370207,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73588.583789047,3.918528451,10.474107862
1782808473.380267,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73588.583789047,3.918528451,10.474107862
1782808473.390237,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73593.466750563,3.918528451,10.474802871
1782808473.400263,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73583.700827530,3.918528451,10.473412854
1782808473.410104,0.000000000,0.248082899,0.996807983,0.920077046,0.156509481,0.000557737,73559.286019950,3.918528451,10.469937814
1782808473.420181,0.000000000,0.248082899,0.996807983,0.920077046,0.156509481,0.000557737,73559.286019950,3.918528451,10.469937814
1782808473.430401,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73593.466750563,3.918528451,10.474802871
1782808473.440169,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73593.466750563,3.918528451,10.474802871
1782808473.450437,0.000000000,0.248082285,0.996806576,0.920077046,0.156518180,0.000557729,73588.583789047,3.918535449,10.473935408
1782808473.460323,0.000000000,0.248082899,0.996807983,0.920077046,0.156509481,0.000557737,73546.200613858,3.918528451,10.468075324
1782808473.470296,0.000000000,0.248082899,0.996807983,0.920077046,0.156509481,0.000557737,73549.520096917,3.918528451,10.468547797
1782808473.480279,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73622.764519660,3.918521451,10.479145455
1782808473.490411,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73626.084053855,3.918528451,10.479445400
1782808473.500547,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73588.583789047,3.918528451,10.474107862
1782808473.510118,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73588.583789047,3.918528451,10.474107862
1782808473.520403,0.000000000,0.248082899,0.996807983,0.920077046,0.156509481,0.000557737,73515.339366304,3.918528451,10.463682740
1782808473.530329,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73476.275674175,3.918521451,10.458294867
1782808473.540172,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73333.106362885,3.918521451,10.437916767
1782808473.550331,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73333.106362885,3.918521451,10.437916767
1782808473.560162,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73232.127598367,3.918528451,10.423372267
1782808473.570375,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73261.425367464,3.918528451,10.427542316
1782808473.580424,0.000000000,0.248082899,0.996807983,0.920077046,0.156509481,0.000557737,73261.425367464,3.918528451,10.427542316
1782808473.590470,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73261.425367464,3.918521451,10.427714005
1782808473.600127,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73264.744901659,3.918521451,10.428186493
1782808473.610198,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73196.383440433,3.918528451,10.418284683
1782808473.620520,0.000000000,0.248098824,0.996844480,0.920074476,0.156517761,0.000557729,73305.372021109,3.918535449,10.433625599
1782808473.630458,0.000000000,0.248082899,0.996807983,0.920077046,0.156509481,0.000557737,73302.052538050,3.918528451,10.433324917
1782808473.640295,0.000000000,0.248082899,0.996807983,0.920077046,0.156509481,0.000557737,73305.372021109,3.918528451,10.433797390
1782808473.650537,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73305.372021109,3.918521451,10.433969181
1782808473.660586,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73308.691555304,3.918521451,10.434441669
1782808473.670113,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73162.202709820,3.918528451,10.413419625
1782808473.680193,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73158.883175625,3.918528451,10.412947145
1782808473.690226,0.000000000,0.248082899,0.996807983,0.920077046,0.156509481,0.000557737,73119.819483495,3.918528451,10.407387080
1782808473.700198,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73119.819483495,3.918521451,10.407558436
1782808473.710197,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73123.139017690,3.918521451,10.408030925
1782808473.720331,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73123.139017690,3.918521451,10.408030925
1782808473.730665,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73191.500478916,3.918528451,10.417589674
1782808473.740208,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73256.542405948,3.918528451,10.426847308
1782808473.750312,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73256.542405948,3.918528451,10.426847308
1782808473.760349,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73273.632771254,3.918521451,10.429451554
1782808473.770193,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73259.861940143,3.918521451,10.427491473
1782808473.780328,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73259.861940143,3.918528451,10.427319788
1782808473.790315,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73256.542405948,3.918528451,10.426847308
1782808473.800244,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73273.632771254,3.918528451,10.429279837
1782808473.810133,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73290.723136561,3.918521451,10.431884122
1782808473.820121,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73311.133036062,3.918521451,10.434789179
1782808473.830244,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73294.042670756,3.918521451,10.432356610
1782808473.840303,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73311.133036062,3.918528451,10.434617374
1782808473.850365,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73307.813501867,3.918528451,10.434144894
1782808473.860227,0.000000000,0.248101281,0.996850111,0.920074476,0.156482943,0.000557762,73307.813501867,3.918507427,10.434660714
1782808473.870220,0.000000000,0.248084128,0.996810801,0.920077046,0.156492062,0.000557754,73317.780515724,3.918514431,10.435907601
1782808473.880332,0.000000000,0.248084128,0.996810801,0.920077046,0.156492062,0.000557754,73290.046071550,3.918514431,10.431959935
1782808473.890168,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73290.046071550,3.918521451,10.431787752
1782808473.900201,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73286.718228482,3.918521451,10.431314081
1782808473.910226,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73337.989324401,3.918521451,10.438611787
1782808473.920265,0.000000000,0.248100667,0.996848704,0.920074476,0.156491643,0.000557754,73337.989324401,3.918514431,10.438784083
1782808473.930468,0.000000000,0.248084128,0.996810801,0.920077046,0.156492062,0.000557754,73290.046071550,3.918514431,10.431959935
1782808473.940133,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73341.317167470,3.918521451,10.439085458
1782808473.950353,0.000000000,0.248099438,0.996845887,0.920074476,0.156509062,0.000557737,73286.718228482,3.918528451,10.431142333
1782808473.960137,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73290.723136561,3.918521451,10.431884122
1782808473.970109,0.000000000,0.248100667,0.996848704,0.920074476,0.156491643,0.000557754,73294.042670756,3.918514431,10.432528803
1782808473.980364,0.000000000,0.248084128,0.996810801,0.920077046,0.156492062,0.000557754,73272.955706244,3.918514431,10.429527326
1782808473.990153,0.000000000,0.248100667,0.996848704,0.920074476,0.156491643,0.000557754,73265.631263970,3.918514431,10.428484780
1782808474.000214,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73292.487552309,3.918521451,10.432135262
1782808474.010143,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73313.574516820,3.918521451,10.435136689
1782808474.020244,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73313.574516820,3.918521451,10.435136689
1782808474.030202,0.000000000,0.248100667,0.996848704,0.920074476,0.156491643,0.000557754,73262.303420901,3.918514431,10.428011101
1782808474.040189,0.000000000,0.248084128,0.996810801,0.920077046,0.156492062,0.000557754,73316.902359889,3.918514431,10.435782606
1782808474.050328,0.000000000,0.248084128,0.996810801,0.920077046,0.156492062,0.000557754,73351.083090502,3.918514431,10.440647824
1782808474.060177,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73351.083090502,3.918521451,10.440475497
1782808474.070151,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73347.755247434,3.918521451,10.440001826
1782808474.080099,0.000000000,0.248100667,0.996848704,0.920074476,0.156491643,0.000557754,73274.510824691,3.918514431,10.429748679
1782808474.090127,0.000000000,0.248084128,0.996810801,0.920077046,0.156492062,0.000557754,73155.764629856,3.918514431,10.412846581
1782808474.100407,0.000000000,0.248084128,0.996810801,0.920077046,0.156492062,0.000557754,73277.838667760,3.918514431,10.430222358
1782808474.110150,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73277.838667760,3.918521451,10.430050203
1782808474.120092,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73152.436786787,3.918521451,10.412201042
1782808474.130172,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73152.436786787,3.918521451,10.412201042
1782808474.140221,0.000000000,0.248100667,0.996848704,0.920074476,0.156491643,0.000557754,73274.510824691,3.918514431,10.429748679
1782808474.150194,0.000000000,0.248084128,0.996810801,0.920077046,0.156492062,0.000557754,73351.083090502,3.918514431,10.440647824
1782808474.160134,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73375.497898083,3.918521451,10.443950595
1782808474.170324,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73396.584862595,3.918521451,10.446952022
1782808474.180256,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73372.170055014,3.918521451,10.443476924
1782808474.190099,0.000000000,0.248100667,0.996848704,0.920074476,0.156491643,0.000557754,73372.170055014,3.918514431,10.443649300
1782808474.200117,0.000000000,0.248084128,0.996810801,0.920077046,0.156492062,0.000557754,73375.497898083,3.918514431,10.444122979
1782808474.210105,0.000000000,0.248084128,0.996810801,0.920077046,0.156492062,0.000557754,73351.083090502,3.918514431,10.440647824
1782808474.220112,0.000000000,0.248082899,0.996807983,0.920077046,0.156509481,0.000557737,73351.083090502,3.918528451,10.440303598
1782808474.230167,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73271.191290496,3.918521451,10.429104044
1782808474.240115,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73274.510824691,3.918521451,10.429576532
1782808474.250247,0.000000000,0.248084128,0.996810801,0.920077046,0.156492062,0.000557754,73218.356767255,3.918514431,10.421755822
1782808474.260153,0.000000000,0.248084128,0.996810801,0.920077046,0.156492062,0.000557754,73221.684610324,3.918514431,10.422229500
1782808474.270135,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73255.865340937,3.918521451,10.426922615
1782808474.280103,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73252.537497868,3.918521451,10.426448944
1782808474.290106,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73323.340439853,3.918521451,10.436526728
1782808474.300164,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73372.170055014,3.918521451,10.443476924
1782808474.310116,0.000000000,0.248084128,0.996810801,0.920077046,0.156492062,0.000557754,73323.340439853,3.918514431,10.436698990
1782808474.320135,0.000000000,0.248084128,0.996810801,0.920077046,0.156492062,0.000557754,73255.865340937,3.918514431,10.427094718
1782808474.330417,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73375.497898083,3.918521451,10.443950595
1782808474.340147,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73252.537497868,3.918521451,10.426448944
1782808474.350245,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73252.537497868,3.918521451,10.426448944
1782808474.360242,0.000000000,0.248084128,0.996810801,0.920077046,0.156492062,0.000557754,73218.356767255,3.918514431,10.421755822
1782808474.370108,0.000000000,0.248084128,0.996810801,0.920077046,0.156492062,0.000557754,73207.035725776,3.918514431,10.420144407
1782808474.380178,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73358.407532777,3.918521451,10.441518026
1782808474.390119,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73408.792266386,3.918521451,10.448689571
1782808474.400099,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73408.792266386,3.918521451,10.448689571
1782808474.410083,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73355.079689708,3.918521451,10.441044355
1782808474.420163,0.000000000,0.248084128,0.996810801,0.920077046,0.156492062,0.000557754,73355.079689708,3.918514431,10.441216692
1782808474.430212,0.000000000,0.248084128,0.996810801,0.920077046,0.156492062,0.000557754,73534.194147358,3.918514431,10.466711489
1782808474.440508,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73534.194147358,3.918521451,10.466538732
1782808474.450268,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73604.110727032,3.918521451,10.476490355
1782808474.460251,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73547.956669596,3.918521451,10.468497629
1782808474.470251,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73474.712246854,3.918521451,10.458072335
1782808474.480253,0.000000000,0.248084128,0.996810801,0.920077046,0.156492062,0.000557754,73530.866304290,3.918514431,10.466237810
1782808474.490245,0.000000000,0.248083513,0.996809390,0.920077046,0.156500782,0.000557745,73431.651955519,3.918521451,10.451943320
1782808474.500249,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73428.324112450,3.918521451,10.451469649
1782808474.510131,0.000000000,0.248100052,0.996847294,0.920074476,0.156500363,0.000557745,73355.079689708,3.918521451,10.441044355
